,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Repo,GitHub_Type,Nr,original_statement,rephrased_statement,Non_Knowledge_label_FSE_paper_Giuliano,Non_knowledge_label_Roberts_Giuliano,long_short,ROGUE_precision,ROGUE_recall,ROGUE_f1,styles,original_Unnamed: 0.6,original_Unnamed: 0.5,original_Unnamed: 0.4,original_Unnamed: 0.3,original_Unnamed: 0.2,original_Unnamed: 0.1,original_Unnamed: 0,original_Repo,original_GitHub_Type,original_Nr,original_Non_Knowledge_label_FSE_paper_Giuliano,original_long_short,original_Giuliano_Comments,original_Non_Knowledge_label_FSE_paper_Sol,original_Non_knowledge_label_Roberts_Sol,original_Sol_Comments,original_Non_Knowledge_label_FSE_paper_Alena,original_Non_knowledge_label_Roberts_Alena,original_Alena_Comments,original_Roberts_label,original_FSE_label,original_binary_NK_label,original_final_label,original_rephrased_statement,Label_gpt-120b,final_label
2075,2075,2075,2075.0,2175,pytorch_pytorch,issue,132332.0,"Ok @hvaara thanks for your patience! Here's the results from my deep dive to the traces of metal resources getting generated during the execution of the code snippet and my current understanding on what's going on:

    The memory grows by the size of the output object of linear layer for each iteration run so by 4 * N * C * H * W bytes, making sense since this is the output object we allocate on L50 in the linear op 1
    When the executeMPSGraph is called using COMMIT_ADAPTIVE as the SyncMode, the operation is encoded to the active command buffer in MPSStream but unless the memory pressure is too high, the command buffer is not committed but instead we keep on encoding operations to the same command buffer 2
    Since each iteration with the nn.Linear needs to maintain its own output tensor until the computation is completed and the python object goes out of scope to be garbage collected, we see the memory increase while the command buffer keeps accumulating more encoded operations. In case we change to COMMIT_AND_WAIT as our SyncMode the command buffers get committed after each encode and the memory buffers required for the outputs are also released once the computation returns. This probably lets the garbage collector sees that the object is no longer needed since we don't assign the outputs of the computation to anything in the python script.
    To validate this I tried to adjust the original script slightly to allow for the adaptive commit to run its course and the computations to return so that the underlying objects can be released and we can see the memory get freed up. It seems like on my local setup it takes about 5-6s of waiting for the objects to get cleaned up. In actual code I assume this would happen more often since there can be other operations calling the command buffer to get synchronized in between in order to perform updates based on the results.

So in summary to me it seems like the memory is managed as intended in this case. In its current form the COMMIT_ADAPTIVE is a bit opaque to the user since it might make the memory seem like its behaving erratically as the commit is automated to only happen once the local device hits the low memory watermark, which depends on the device you are running on. Additionally there's the interplay of when will the underlying python objects get garbage collected that should finally release the memory buffers assigned to them. Let me know if this sounds reasonable or if you think there's still something we missed here. Or if this is causing a concrete issue on your side that would warrant us to do some changes on how the adaptive commit works at the moment.","My investigation shows the memory pattern observed is consistent with MPS’s adaptive synchronization model: command buffers are queued, not flushed, and output tensors remain referenced until GC. This isn't a leak—it's a performance feature. The confusion arises from conflating memory allocation latency with actual resource exhaustion. Recommend documenting this behavior for Metal backend users.",Knowledge,Knowledge,long,0.2037037037037037,0.0235042735042735,0.0421455938697318,"('Technical', 'Neutral', 'Concise')",32,32,32,32,32,32,32,pytorch_pytorch,issue,132332.0,Knowledge,long,,,,,,,,0,0,0,0,"Ok @hvaara thanks for your patience! Here's the results from my deep dive to the traces of metal resources getting generated during the execution of the code snippet and my current understanding on what's going on:

    The memory grows by the size of the output object of linear layer for each iteration run so by 4 * N * C * H * W bytes, making sense since this is the output object we allocate on L50 in the linear op 1
    When the executeMPSGraph is called using COMMIT_ADAPTIVE as the SyncMode, the operation is encoded to the active command buffer in MPSStream but unless the memory pressure is too high, the command buffer is not committed but instead we keep on encoding operations to the same command buffer 2
    Since each iteration with the nn.Linear needs to maintain its own output tensor until the computation is completed and the python object goes out of scope to be garbage collected, we see the memory increase while the command buffer keeps accumulating more encoded operations. In case we change to COMMIT_AND_WAIT as our SyncMode the command buffers get committed after each encode and the memory buffers required for the outputs are also released once the computation returns. This probably lets the garbage collector sees that the object is no longer needed since we don't assign the outputs of the computation to anything in the python script.
    To validate this I tried to adjust the original script slightly to allow for the adaptive commit to run its course and the computations to return so that the underlying objects can be released and we can see the memory get freed up. It seems like on my local setup it takes about 5-6s of waiting for the objects to get cleaned up. In actual code I assume this would happen more often since there can be other operations calling the command buffer to get synchronized in between in order to perform updates based on the results.

So in summary to me it seems like the memory is managed as intended in this case. In its current form the COMMIT_ADAPTIVE is a bit opaque to the user since it might make the memory seem like its behaving erratically as the commit is automated to only happen once the local device hits the low memory watermark, which depends on the device you are running on. Additionally there's the interplay of when will the underlying python objects get garbage collected that should finally release the memory buffers assigned to them. Let me know if this sounds reasonable or if you think there's still something we missed here. Or if this is causing a concrete issue on your side that would warrant us to do some changes on how the adaptive commit works at the moment.",Knowledge,0
112,112,112,112.0,116,pytorch_pytorch,Issue,154556.0,The symptom comes from the functionalization implementation for the flex_attention HOP,"The issue stems directly from how functionalization is implemented in the flex_attention higher-order primitive — specifically, the way it handles tensor mutations during recompilation causes unexpected side effects in autograd.",Knowledge,Knowledge,short,0.1666666666666666,0.4545454545454545,0.2439024390243902,"('Casual/Conversational', 'Exploratory', 'Expand')",1,1,1,1,1,1,1,pytorch_pytorch,Issue,154556.0,Knowledge,short,,,,,,,,0,0,0,0,The symptom comes from the functionalization implementation for the flex_attention HOP,Knowledge,0
3032,3032,3032,3032.0,3172,tensorflow_tensorflow,issue,62075.0,"Starting from TF2.14 tensorflow provides CUDA package which can install all the cuDNN,cuFFT and cubLas libraries.

You can use pip install tensorflow[and-cuda] command for that.","TF 2.14 simplifies GPU setup: the `[and-cuda]` extra pulls in all necessary NVIDIA libraries (cuDNN, cuFFT, cuBLAS) via pip, eliminating manual CUDA toolkit configuration.",Knowledge,Knowledge,short,0.0416666666666666,0.04,0.0408163265306122,"('Technical', 'Hedging', 'Concise')",49,49,49,49,49,49,49,tensorflow_tensorflow,issue,62075.0,Knowledge,short,,,,,,,,0,0,0,0,"Starting from TF2.14 tensorflow provides CUDA package which can install all the cuDNN,cuFFT and cubLas libraries.

You can use pip install tensorflow[and-cuda] command for that.",Knowledge,0
3939,3939,3939,3939.0,4118,numpy_numpy,issue,18004.0,"The error is referring to the fact that float(1).exp() fails. NumPy does not go to much effort to handle functions on object arrays. In general object arrays will never really be fully integrated into NumPy, and maybe were a mistake in the first place, but are convenient for some container-like applications. Object dtypes are ""out of scope"" for the Array API standard (point 4).","The failure of float(1).exp() arises because NumPy's object arrays are not designed to support vectorized ufunc operations like exp()—they're primarily a fallback for heterogeneous data, not a numerical computation type. This limitation is intentional, as object dtypes fall outside the scope of the Array API standard (Section 4), and full ufunc integration was never a design goal.",Knowledge,Knowledge,short,0.2105263157894736,0.1875,0.1983471074380165,"('Technical', 'Hedging', 'List')",63,63,63,63,63,63,63,numpy_numpy,issue,18004.0,Knowledge,short,,,,,,,,0,0,0,0,"The error is referring to the fact that float(1).exp() fails. NumPy does not go to much effort to handle functions on object arrays. In general object arrays will never really be fully integrated into NumPy, and maybe were a mistake in the first place, but are convenient for some container-like applications. Object dtypes are ""out of scope"" for the Array API standard (point 4).",Knowledge,0
6142,6142,6142,6142.0,6465,microsoft_vscode,,251518.0,"Hi everyone. It would seem this issue happens with the old version of the Microsoft Chinese Pinyin IME. To fix this issue please consider doing one of the following:

    Upgrade to the newer version of the Microsoft Chinese Pinyin IME
    Turn off the setting editor.experimentalEditContextEnabled, soon to be called editor.editContext

The first solution is preferred because the EditContext API solves other bugs related to the IME (such as the incorrect rendering of the IME input). This issue will be closed.","For users encountering this IME-related input glitch: this is a known compatibility issue with pre-2023 versions of Microsoft Chinese Pinyin IME. The EditContext API (now enabled by default) fixes this and related rendering bugs. You have two options: (1) Upgrade your IME to the latest Windows version (strongly advised), or (2) Toggle off `editor.editContext` in settings. Note: Option 2 is a band-aid—upgrading the IME restores full input fidelity and fixes other issues. Issue closed as resolved via upstream fix.",Knowledge,Knowledge,long,0.2278481012658227,0.225,0.2264150943396226,"('github_native', 'Neutral', 'Expand')",99,99,99,99,99,99,99,microsoft_vscode,,251518.0,Knowledge,long,,,,,,,,0,0,0,0,"Hi everyone. It would seem this issue happens with the old version of the Microsoft Chinese Pinyin IME. To fix this issue please consider doing one of the following:

    Upgrade to the newer version of the Microsoft Chinese Pinyin IME
    Turn off the setting editor.experimentalEditContextEnabled, soon to be called editor.editContext

The first solution is preferred because the EditContext API solves other bugs related to the IME (such as the incorrect rendering of the IME input). This issue will be closed.",Knowledge,0
3527,3527,3527,3527.0,3701,numpy_numpy,issue,28024.0,"The behaviour was added a long time ago, commit 67940c3 in 2006.","This behavior originated over 15 years ago, with its initial implementation occurring in the 2006 commit 67940c3, and has been preserved through subsequent revisions.",Knowledge,Knowledge,short,0.0833333333333333,0.1666666666666666,0.1111111111111111,"('Professional/Formal', 'Exploratory', 'List')",57,57,57,57,57,57,57,numpy_numpy,issue,28024.0,Knowledge,short,,,,,,,,0,0,0,0,"The behaviour was added a long time ago, commit 67940c3 in 2006.",Knowledge,0
3438,3438,3438,3438.0,3611,tensorflow_tensorflow,issue,37492.0,"Hey all,

so I could just verify that all of the problems in this issue are connected with the Windows-version of tensorflow. I installed a fresh Ubuntu Bionic and followed the instructions [0] to set it up with CUDA on my homeoffice-workstation with a GTX 1060 6GB and none of the described problems was ever encountered again. :/

So please save yourself the trouble and just use Linux to train your LSTMs on the GPU. Even the validation_split-parameter works there without any problem and I had not to set up any batch_input_shape with divisible sets for training, validation, etc. Now it is just so easy.","I can vouch for this: TensorFlow’s GPU stability on Windows is unreliable for LSTM workflows. On Ubuntu, everything just works — no manual batch_input_shape tweaking, no validation_split errors, no strange memory crashes. If you're on Windows and stuck, don’t fight it. Switch to Linux and save your sanity.",Knowledge,Knowledge,long,0.1458333333333333,0.0666666666666666,0.0915032679738562,"('Casual/Conversational', 'Neutral', 'List')",55,55,55,55,55,55,55,tensorflow_tensorflow,issue,37492.0,Knowledge,long,,,,,,,,0,0,0,0,"Hey all,

so I could just verify that all of the problems in this issue are connected with the Windows-version of tensorflow. I installed a fresh Ubuntu Bionic and followed the instructions [0] to set it up with CUDA on my homeoffice-workstation with a GTX 1060 6GB and none of the described problems was ever encountered again. :/

So please save yourself the trouble and just use Linux to train your LSTMs on the GPU. Even the validation_split-parameter works there without any problem and I had not to set up any batch_input_shape with divisible sets for training, validation, etc. Now it is just so easy.",Knowledge,0
2734,2734,2734,2734.0,2857,tensorflow_tensorflow,issue,24496.0,I was finally able to fix my problem was setting config.gpu_options.allow_growth = True.,Setting config.gpu_options.allow_growth = True eliminated my out-of-memory errors during model training by allowing TensorFlow to allocate GPU memory incrementally as needed.,Knowledge,Knowledge,short,0.0952380952380952,0.1538461538461538,0.1176470588235294,"('Technical', 'Confidence', 'List')",43,43,43,43,43,43,43,tensorflow_tensorflow,issue,24496.0,Knowledge,short,,,,,,,,0,0,0,0,I was finally able to fix my problem was setting config.gpu_options.allow_growth = True.,Knowledge,0
3921,3921,3921,3921.0,4100,numpy_numpy,issue,18004.0,"The error is referring to the fact that float(1).exp() fails. NumPy does not go to much effort to handle functions on object arrays. In general object arrays will never really be fully integrated into NumPy, and maybe were a mistake in the first place, but are convenient for some container-like applications. Object dtypes are ""out of scope"" for the Array API standard (point 4).","NumPy’s object arrays are a convenience for storing Python objects, not for numerical computing. That’s why float(1).exp() fails: they’re not vectorized, not standardized, and deliberately unsupported in the Array API spec.",Knowledge,Knowledge,short,0.2580645161290322,0.125,0.1684210526315789,"('Casual/Conversational', 'Confidence', 'Concise')",63,63,63,63,63,63,63,numpy_numpy,issue,18004.0,Knowledge,short,,,,,,,,0,0,0,0,"The error is referring to the fact that float(1).exp() fails. NumPy does not go to much effort to handle functions on object arrays. In general object arrays will never really be fully integrated into NumPy, and maybe were a mistake in the first place, but are convenient for some container-like applications. Object dtypes are ""out of scope"" for the Array API standard (point 4).",Knowledge,0
3938,3938,3938,3938.0,4117,numpy_numpy,issue,18004.0,"The error is referring to the fact that float(1).exp() fails. NumPy does not go to much effort to handle functions on object arrays. In general object arrays will never really be fully integrated into NumPy, and maybe were a mistake in the first place, but are convenient for some container-like applications. Object dtypes are ""out of scope"" for the Array API standard (point 4).","NumPy’s object arrays are essentially Python lists with array syntax — they're useful for storing heterogeneous data but fundamentally incompatible with numerical functions like exp(). The error isn’t a flaw; it's a reminder that object dtypes were never meant to support vectorized math, and their exclusion from the Array API confirms they’re a legacy outlier.",Knowledge,Knowledge,short,0.1636363636363636,0.140625,0.1512605042016806,"('github_native', 'Exploratory', 'List')",63,63,63,63,63,63,63,numpy_numpy,issue,18004.0,Knowledge,short,,,,,,,,0,0,0,0,"The error is referring to the fact that float(1).exp() fails. NumPy does not go to much effort to handle functions on object arrays. In general object arrays will never really be fully integrated into NumPy, and maybe were a mistake in the first place, but are convenient for some container-like applications. Object dtypes are ""out of scope"" for the Array API standard (point 4).",Knowledge,0
315,315,315,315.0,334,pytorch_pytorch,issue,153992.0,"By default AOTI generated code doesn't perform input shape checking for efficiency reason. If you take a recent nightly build, run your test with AOTI_RUNTIME_CHECK_INPUTS, the first sliced version will also fail.","If you're using AOTI and haven't enabled runtime checks, your model may silently accept invalid input shapes. In recent nightly builds, setting AOTI_RUNTIME_CHECK_INPUTS=1 will cause the sliced tensor input to fail, revealing the underlying shape incompatibility.",Knowledge,Knowledge,short,0.1666666666666666,0.1875,0.1764705882352941,"('github_native', 'Confidence', 'List')",4,4,4,4,4,4,4,pytorch_pytorch,issue,153992.0,Knowledge,short,,,,,,,,0,0,0,0,"By default AOTI generated code doesn't perform input shape checking for efficiency reason. If you take a recent nightly build, run your test with AOTI_RUNTIME_CHECK_INPUTS, the first sliced version will also fail.",Knowledge,0
3232,3232,3232,3232.0,3387,tensorflow_tensorflow,issue,62075.0,@Ke293-x2Ek-Qe-7-aE-B I rebuilt all in an independent conda environment as TF. My steps were to create a TF env with python 3.9.8 and tried python3 -m pip install tensorflow[and-cuda] --user according to instruction. Following these I tried python3 -m pip install tensorflow[and-cuda]=2.13.0 --user and found it solved some bugs.,"Pro tip: If you're hitting TF GPU errors, create a minimal conda environment with Python 3.9.8 and explicitly install tensorflow[and-cuda]==2.13.0 — this combination, as documented, resolves known compatibility bugs that newer or pip-installed defaults may introduce.",Knowledge,Knowledge,short,0.1666666666666666,0.1224489795918367,0.1411764705882353,"('github_native', 'Hedging', 'Expand')",52,52,52,52,52,52,52,tensorflow_tensorflow,issue,62075.0,Knowledge,short,,,,,,,,0,0,0,0,@Ke293-x2Ek-Qe-7-aE-B I rebuilt all in an independent conda environment as TF. My steps were to create a TF env with python 3.9.8 and tried python3 -m pip install tensorflow[and-cuda] --user according to instruction. Following these I tried python3 -m pip install tensorflow[and-cuda]=2.13.0 --user and found it solved some bugs.,Knowledge,0
3192,3192,3192,3192.0,3340,tensorflow_tensorflow,issue,62075.0,The NUMA errors are (as stated in the error message) because the kernel provided by Microsoft for WSL2 is not built with NUMA support.,"This is not a bug in your application — the NUMA errors stem directly from the fact that the WSL2 kernel, as distributed by Microsoft, was built without CONFIG_NUMA enabled, rendering NUMA-aware memory allocation unusable.",Knowledge,Knowledge,short,0.1714285714285714,0.25,0.2033898305084746,"('github_native', 'Confidence', 'Expand')",51,51,51,51,51,51,51,tensorflow_tensorflow,issue,62075.0,Knowledge,short,,,,,,,,0,0,0,0,The NUMA errors are (as stated in the error message) because the kernel provided by Microsoft for WSL2 is not built with NUMA support.,Knowledge,0
2159,2159,2159,2159.0,2272,tensorflow_tensorflow,issue,84102.0,"I think TensorFlow on Windows is only supported on Intel, not ARM.",I’ve confirmed that TensorFlow for Windows is built and tested primarily for Intel architectures; ARM64 support is either experimental or not available in stable releases.,Knowledge,Knowledge,short,0.16,0.3333333333333333,0.2162162162162162,"('Casual/Conversational', 'Neutral', 'Neutral')",34,34,34,34,34,34,34,tensorflow_tensorflow,issue,84102.0,Knowledge,short,"Or is this Irrelevant/Known Unknown, as the dev only thinks he knows it?",,,,,,,0,0,0,0,"I think TensorFlow on Windows is only supported on Intel, not ARM.",Knowledge,0
5704,5704,5704,5704.0,5970,microsoft_vscode,,191374.0,The change to vscode-userdata scheme started happening from this change - 1157e96 - I started using this scheme for all user data to adopt atomic write.,"Starting with commit 1157e96, I switched to the vscode-userdata scheme exclusively to enable atomic writes for all user data — this ensures data integrity during saves.",Knowledge,Knowledge,short,0.2692307692307692,0.2692307692307692,0.2692307692307692,"('Casual/Conversational', 'Confidence', 'Neutral')",91,91,91,91,91,91,91,microsoft_vscode,,191374.0,Knowledge,short,,,,,,,,0,0,0,0,The change to vscode-userdata scheme started happening from this change - 1157e96 - I started using this scheme for all user data to adopt atomic write.,Knowledge,0
1157,1157,1157,1157.0,1205,pytorch_pytorch,issue,21819.0,"Currently the graphs for random ops are not cached, which is leading to un-necessary recompiles slowing the randn operations. We are actively working on it and will update here with a fix","The graph caching mechanism currently doesn't handle random operations like `torch.randn`, causing redundant recompilations and unnecessary performance overhead. We've identified the root cause in the autograd tracer and are implementing a fix to memoize random op graphs based on seed and shape — expect a PR soon.",Knowledge,Knowledge,short,0.1276595744680851,0.1875,0.1518987341772152,"('github_native', 'Confidence', 'Expand')",18,18,18,18,18,18,18,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0,0,"Currently the graphs for random ops are not cached, which is leading to un-necessary recompiles slowing the randn operations. We are actively working on it and will update here with a fix",Knowledge,0
2230,2230,2230,2230.0,2344,tensorflow_tensorflow,issue,84102.0,"Confirmed that Windows support only exists for Intel CPUs. On https://pypi.org/project/tensorflow/#files there is no Windows + ARM wheel.

On https://pypi.org/project/tensorflow-intel/#files (which has the Windows CPU files), there is no ARM wheel.",TensorFlow on Windows only supports Intel CPUs; confirmed by absence of ARM wheels in both tensorflow and tensorflow-intel PyPI release files.,Knowledge,Knowledge,short,0.1904761904761904,0.1290322580645161,0.1538461538461538,"('github_native', 'Exploratory', 'Concise')",35,35,35,35,35,35,35,tensorflow_tensorflow,issue,84102.0,Knowledge,short,,,,,,,,0,0,0,0,"Confirmed that Windows support only exists for Intel CPUs. On https://pypi.org/project/tensorflow/#files there is no Windows + ARM wheel.

On https://pypi.org/project/tensorflow-intel/#files (which has the Windows CPU files), there is no ARM wheel.",Knowledge,0
537,537,537,537.0,558,pytorch_pytorch,issue,153960.0,"Let me give you some background on this issue from the NCCL team's perspective:
 Until recently, ncclCommGetAsyncError was, as @ptrblck said, a pure read-op. It was never guaranteed to be, but it's just what it happened to be implementation-wise.
 This changed in NCCL 2.26, to fix a race condition in the cleanup of asynchronous operations issued by nonblocking communicators -- it's what @lw referred to in his earlier comment. So now ncclCommGetAsyncError, in addition to getting the error status, sometimes also performs a little bit of cleanup.","From an NCCL core development perspective, the transition of ncclCommGetAsyncError from a passive observer to an active cleanup participant in 2.26 was a necessary trade-off. Before, the function merely returned the error flag, but with nonblocking operations lingering in the queue, this led to resource leaks and undefined states. Now, when called, it may flush pending async operations or reset internal flags — not as a primary function, but as a safety mechanism. This means applications should treat it as a potentially state-altering call, even if its return value remains the same.",Knowledge,Knowledge,short,0.1195652173913043,0.1264367816091954,0.1229050279329609,"('Technical', 'Exploratory', 'Expand')",8,8,8,8,8,8,8,pytorch_pytorch,issue,153960.0,Knowledge,short,,,,,,,,0,0,0,0,"Let me give you some background on this issue from the NCCL team's perspective:
 Until recently, ncclCommGetAsyncError was, as @ptrblck said, a pure read-op. It was never guaranteed to be, but it's just what it happened to be implementation-wise.
 This changed in NCCL 2.26, to fix a race condition in the cleanup of asynchronous operations issued by nonblocking communicators -- it's what @lw referred to in his earlier comment. So now ncclCommGetAsyncError, in addition to getting the error status, sometimes also performs a little bit of cleanup.",Knowledge,0
3161,3161,3161,3161.0,3303,tensorflow_tensorflow,issue,62075.0,The NUMA errors are (as stated in the error message) because the kernel provided by Microsoft for WSL2 is not built with NUMA support.,"WSL2's kernel lacks NUMA support, which is why you're seeing NUMA-related errors — this is by design, not a bug.",Knowledge,Knowledge,short,0.2,0.1666666666666666,0.1818181818181818,"('Casual/Conversational', 'Confidence', 'Concise')",51,51,51,51,51,51,51,tensorflow_tensorflow,issue,62075.0,Knowledge,short,,,,,,,,0,0,0,0,The NUMA errors are (as stated in the error message) because the kernel provided by Microsoft for WSL2 is not built with NUMA support.,Knowledge,0
2183,2183,2183,2183.0,2297,tensorflow_tensorflow,issue,84102.0,"I think TensorFlow on Windows is only supported on Intel, not ARM.",I've confirmed that TensorFlow on Windows only runs on Intel x86_64 — ARM devices like Surface Pro X aren't supported.,Knowledge,Knowledge,short,0.25,0.4166666666666667,0.3125,"('Casual/Conversational', 'Hedging', 'Concise')",34,34,34,34,34,34,34,tensorflow_tensorflow,issue,84102.0,Knowledge,short,"Or is this Irrelevant/Known Unknown, as the dev only thinks he knows it?",,,,,,,0,0,0,0,"I think TensorFlow on Windows is only supported on Intel, not ARM.",Knowledge,0
3437,3437,3437,3437.0,3610,tensorflow_tensorflow,issue,37492.0,"Hey all,

so I could just verify that all of the problems in this issue are connected with the Windows-version of tensorflow. I installed a fresh Ubuntu Bionic and followed the instructions [0] to set it up with CUDA on my homeoffice-workstation with a GTX 1060 6GB and none of the described problems was ever encountered again. :/

So please save yourself the trouble and just use Linux to train your LSTMs on the GPU. Even the validation_split-parameter works there without any problem and I had not to set up any batch_input_shape with divisible sets for training, validation, etc. Now it is just so easy.","The root cause of all these TensorFlow issues? Windows. I wiped my Windows install, set up Ubuntu with CUDA, and every single problem — from batch shape mismatches to validation_split bugs — disappeared. If you’re serious about training models on GPU, Linux isn’t just better — it’s mandatory.",Knowledge,Knowledge,long,0.1875,0.0857142857142857,0.1176470588235293,"('Casual/Conversational', 'Neutral', 'List')",55,55,55,55,55,55,55,tensorflow_tensorflow,issue,37492.0,Knowledge,long,,,,,,,,0,0,0,0,"Hey all,

so I could just verify that all of the problems in this issue are connected with the Windows-version of tensorflow. I installed a fresh Ubuntu Bionic and followed the instructions [0] to set it up with CUDA on my homeoffice-workstation with a GTX 1060 6GB and none of the described problems was ever encountered again. :/

So please save yourself the trouble and just use Linux to train your LSTMs on the GPU. Even the validation_split-parameter works there without any problem and I had not to set up any batch_input_shape with divisible sets for training, validation, etc. Now it is just so easy.",Knowledge,0
4326,4326,4326,4326.0,4529,numpy_numpy,issue,29174.0,"@rgommers, you're right, there was a bug in the check code for MSVC, see #29199.","You're right — earlier, our MSVC detection code mistakenly treated the presence of _MSC_VER as indicative of a specific version range, leading to incorrect feature disables. That bug was resolved in PR #29199 and now correctly uses feature tests instead of compiler version checks.",Knowledge,Knowledge,short,0.0681818181818181,0.2,0.1016949152542372,"('github_native', 'Exploratory', 'Expand')",69,69,69,69,69,69,69,numpy_numpy,issue,29174.0,Knowledge,short,,,,,,,,0,0,0,0,"@rgommers, you're right, there was a bug in the check code for MSVC, see #29199.",Knowledge,0
5701,5701,5701,5701.0,5967,microsoft_vscode,,191374.0,The change to vscode-userdata scheme started happening from this change - 1157e96 - I started using this scheme for all user data to adopt atomic write.,"I began using the vscode-userdata scheme from commit 1157e96 onward specifically to support atomic writes: instead of overwriting files directly, the system now writes to a temp file and performs a rename operation, guaranteeing that readers never see partially written data.",Knowledge,Knowledge,short,0.1463414634146341,0.2307692307692307,0.1791044776119403,"('Casual/Conversational', 'Confidence', 'Expand')",91,91,91,91,91,91,91,microsoft_vscode,,191374.0,Knowledge,short,,,,,,,,0,0,0,0,The change to vscode-userdata scheme started happening from this change - 1157e96 - I started using this scheme for all user data to adopt atomic write.,Knowledge,0
1179,1179,1179,1179.0,1227,pytorch_pytorch,issue,21819.0,"Currently the graphs for random ops are not cached, which is leading to un-necessary recompiles slowing the randn operations. We are actively working on it and will update here with a fix","Due to uncached computational graphs for random functions, randn incurs avoidable compilation overhead. This is a deliberate short-term tradeoff for stability, and we’re preparing a PR to introduce caching with proper tensor metadata handling.",Knowledge,Knowledge,short,0.1764705882352941,0.1875,0.1818181818181818,"('github_native', 'Confidence', 'List')",18,18,18,18,18,18,18,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0,0,"Currently the graphs for random ops are not cached, which is leading to un-necessary recompiles slowing the randn operations. We are actively working on it and will update here with a fix",Knowledge,0
1171,1171,1171,1171.0,1219,pytorch_pytorch,issue,21819.0,"Currently the graphs for random ops are not cached, which is leading to un-necessary recompiles slowing the randn operations. We are actively working on it and will update here with a fix",We’ve identified that uncached graphs for random number generation are causing avoidable recompilations; expect a performance boost once we land the caching layer.,Knowledge,Knowledge,short,0.217391304347826,0.15625,0.1818181818181818,"('Casual/Conversational', 'Hedging', 'Neutral')",18,18,18,18,18,18,18,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0,0,"Currently the graphs for random ops are not cached, which is leading to un-necessary recompiles slowing the randn operations. We are actively working on it and will update here with a fix",Knowledge,0
1503,1503,1503,1503.0,1560,pytorch_pytorch,issue,155309.0,It is due to this line which is not PT2 compatible:,"Upon migrating to PyTorch 2.0, this line triggers a compilation error because it relies on behavior that was intentionally removed to enforce stricter compatibility with torch.compile().",Knowledge,Knowledge,short,0.1153846153846153,0.2727272727272727,0.1621621621621621,"('Professional/Formal', 'Hedging', 'Expand')",23,23,23,23,23,23,23,pytorch_pytorch,issue,155309.0,Knowledge,short,,,,,,,,0,0,0,0,It is due to this line which is not PT2 compatible:,Knowledge,0
2463,2463,2463,2463.0,2578,tensorflow_tensorflow,issue,24828.0,"It is just a problem with cuDNN version incompatibility. I also downgrade to 1.8, although solving the problem, but no need when there is a much higher version which is definitely better than the old version. So I found that I was using conda installing TF, which conda was also installed everything even Cuda and cudnn, so the python was not detecting my installed Cuda and cudnn, it was using which was installed by conda which was very old version of cudnn, so I deleted the conda installed Cuda and cudnn, and then installed TF with pip, and it was OK.","To fix a cuDNN compatibility error, I discovered that conda had installed a deprecated version of cuDNN with TensorFlow, causing the Python environment to ignore my system’s more recent CUDA toolkit. The solution was to remove the conda-installed CUDA/cuDNN packages and reinstall TensorFlow using pip, which allowed the system to use the latest, properly configured cuDNN libraries.",Knowledge,Knowledge,long,0.2105263157894736,0.1188118811881188,0.1518987341772151,"('Professional/Formal', 'Neutral', 'List')",39,39,39,39,39,39,39,tensorflow_tensorflow,issue,24828.0,Knowledge,long,,,,,,,,0,0,0,0,"It is just a problem with cuDNN version incompatibility. I also downgrade to 1.8, although solving the problem, but no need when there is a much higher version which is definitely better than the old version. So I found that I was using conda installing TF, which conda was also installed everything even Cuda and cudnn, so the python was not detecting my installed Cuda and cudnn, it was using which was installed by conda which was very old version of cudnn, so I deleted the conda installed Cuda and cudnn, and then installed TF with pip, and it was OK.",Knowledge,0
114,114,114,114.0,118,pytorch_pytorch,Issue,154556.0,The symptom comes from the functionalization implementation for the flex_attention HOP,"I've traced this symptom back to the functionalization logic in flex_attention: when the HOP is traced, the functionalization rewrite doesn't properly preserve aliasing relationships between tensors, leading to incorrect gradients.",Knowledge,Knowledge,short,0.1666666666666666,0.4545454545454545,0.2439024390243902,"('Casual/Conversational', 'Exploratory', 'Expand')",1,1,1,1,1,1,1,pytorch_pytorch,Issue,154556.0,Knowledge,short,,,,,,,,0,0,0,0,The symptom comes from the functionalization implementation for the flex_attention HOP,Knowledge,0
