,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Repo,GitHub_Type,Nr,original_statement,rephrased_statement,Non_Knowledge_label_FSE_paper_Giuliano,Non_knowledge_label_Roberts_Giuliano,long_short,ROGUE_precision,ROGUE_recall,ROGUE_f1,styles,original_Unnamed: 0.4,original_Unnamed: 0.3,original_Unnamed: 0.2,original_Unnamed: 0.1,original_Unnamed: 0,original_Repo,original_GitHub_Type,original_Nr,original_Non_Knowledge_label_FSE_paper_Giuliano,original_long_short,original_Giuliano_Comments,original_Non_Knowledge_label_FSE_paper_Sol,original_Non_knowledge_label_Roberts_Sol,original_Sol_Comments,original_Non_Knowledge_label_FSE_paper_Alena,original_Non_knowledge_label_Roberts_Alena,original_Alena_Comments,original_Roberts_label,original_FSE_label,original_binary_NK_label,original_Unnamed: 0.6,original_Unnamed: 0.5,original_final_label,original_rephrased_statement,final_label
6858,6858,316,,335,pytorch_pytorch,issue,153992.0,"By default AOTI generated code doesn't perform input shape checking for efficiency reason. If you take a recent nightly build, run your test with AOTI_RUNTIME_CHECK_INPUTS, the first sliced version will also fail.","AOTI prioritizes speed over safety: input shape validation is opt-in. Use AOTI_RUNTIME_CHECK_INPUTS in a recent nightly to detect failures in sliced tensor paths — this will reliably trigger an assertion, proving the issue isn't hidden by default behavior.",Knowledge,Neutral,short,0.2105263157894736,0.25,0.2285714285714285,"('github_native', 'Confidence', 'List')",4,4,4,4,4,pytorch_pytorch,issue,153992.0,Knowledge,short,,,,,,,,0,0,0,4.0,4.0,0.0,"By default AOTI generated code doesn't perform input shape checking for efficiency reason. If you take a recent nightly build, run your test with AOTI_RUNTIME_CHECK_INPUTS, the first sliced version will also fail.",0
4237,4237,4237,4416.0,2311,tensorflow_tensorflow,issue,62075.0,"Starting from TF2.14 tensorflow provides CUDA package which can install all the cuDNN,cuFFT and cubLas libraries.

You can use pip install tensorflow[and-cuda] command for that.","From TensorFlow version 2.14 onward, the library includes a CUDA extra that automatically pulls in cuDNN, cuFFT and cuBLAS, and you can add it with pip install tensorflow[and‑cuda].",Knowledge,Knowledge,short,0.1785714285714285,0.2,0.1886792452830189,"('Neutral', 'Exploratory', 'Neutral')",49,49,49,49,49,tensorflow_tensorflow,issue,62075.0,Knowledge,short,,,,,,,,0,0,0,,,,,0
10904,10904,4362,,4570,numpy_numpy,issue,29174.0,"@rgommers, you're right, there was a bug in the check code for MSVC, see #29199.","Confirmed — the bug was in the MSVC detection routine, not in the core functionality. A patch resolving the false positive/negative checks is now available at #29199.",Knowledge,Neutral,short,0.1481481481481481,0.2666666666666666,0.1904761904761904,"('Technical', 'Exploratory', 'List')",69,69,69,69,69,numpy_numpy,issue,29174.0,Knowledge,short,,,,,,,,0,0,0,69.0,69.0,0.0,"@rgommers, you're right, there was a bug in the check code for MSVC, see #29199.",0
8692,8692,2150,,2263,tensorflow_tensorflow,issue,84102.0,"I think TensorFlow on Windows is only supported on Intel, not ARM.","For Windows users, TensorFlow doesn't offer ARM64 builds — stick with Intel or use WSL2 for ARM compatibility.",Knowledge,Neutral,short,0.0555555555555555,0.0833333333333333,0.0666666666666666,"('Casual/Conversational', 'Confidence', 'Concise')",34,34,34,34,34,tensorflow_tensorflow,issue,84102.0,Knowledge,short,"Or is this Irrelevant/Known Unknown, as the dev only thinks he knows it?",,,,,,,0,0,0,34.0,34.0,0.0,"I think TensorFlow on Windows is only supported on Intel, not ARM.",0
5765,5765,5765,5986.0,3881,microsoft_vscode,issue,251545.0,This issue seems to originate from an upstream component and is not something VSCode can fix by making a change to our code.,"The source of the malfunction can be traced back to an upstream service that supplies functionality to VSCode, meaning that any attempt to patch it within our own code would be ineffective; the practical solution is to coordinate with the maintainers of that upstream component to get the defect fixed on their side.",Knowledge,Knowledge,short,0.0943396226415094,0.217391304347826,0.131578947368421,"('Neutral', 'Exploratory', 'Expand')",83,83,83,83,83,microsoft_vscode,issue,251545.0,Knowledge,short,,,,,,,,0,0,0,,,,,0
3847,3847,3847,4020.0,1915,tensorflow_tensorflow,issue,24828.0,"OK, I was able to execute my CNN. I'm using tensorflow tf-nightly-gpu-2.0-preview, and running on a ipython notebook. I had to add this to my notebook:

from tensorflow.compat.v1 import ConfigProto
from tensorflow.compat.v1 import InteractiveSession

config = ConfigProto()
config.gpu_options.allow_growth = True
session = InteractiveSession(config=config)","The CNN executed correctly when I imported TensorFlow's compatibility module and configured the GPU options to allow memory growth. In a Jupyter environment this required:

```python
from tensorflow.compat.v1 import ConfigProto, InteractiveSession
cfg = ConfigProto()
cfg.gpu_options.allow_growth = True
InteractiveSession(config=cfg)
```",Knowledge,Knowledge,long,0.3076923076923077,0.2790697674418604,0.2926829268292683,"('Professional/Formal', 'Exploratory', 'Expand')",41,41,41,41,41,tensorflow_tensorflow,issue,24828.0,Knowledge,long,,,,,,,,0,0,0,,,,,0
2559,2559,2559,2707.0,602,pytorch_pytorch,issue,21819.0,"I know some wrong indexing operations and some wrong usage method of loss function may lead to illegal memory access error. But in this script, there is no such kind of operation. I am quite sure this error is not because of out of memory since only about 2G GPU memory is used, and I have totally 12G GPU memory.","My background tells me that illegal memory access errors usually stem from two main sources: bad indexing operations (for example, using an index that exceeds the tensor dimensions) and improper loss‑function calls (such as feeding a loss object a tensor of the wrong shape). After a line‑by‑line inspection of the script I found no evidence of either issue—every index is safely within range and the loss is invoked with correctly sized tensors. Furthermore, the GPU utilization chart shows that the program occupies only about 2 GB out of the total 12 GB, so we can safely exclude an out‑of‑memory condition as the cause.",Knowledge,Knowledge,short,0.0970873786407767,0.1666666666666666,0.1226993865030674,"('Neutral', 'Exploratory', 'Expand')",12,12,12,12,12,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0,,,,,0
12671,12671,6129,,6451,microsoft_vscode,,251518.0,"Hi everyone. It would seem this issue happens with the old version of the Microsoft Chinese Pinyin IME. To fix this issue please consider doing one of the following:

    Upgrade to the newer version of the Microsoft Chinese Pinyin IME
    Turn off the setting editor.experimentalEditContextEnabled, soon to be called editor.editContext

The first solution is preferred because the EditContext API solves other bugs related to the IME (such as the incorrect rendering of the IME input). This issue will be closed.","Users encountering this issue are advised that it stems from incompatibility between the editor and older iterations of the Microsoft Chinese Pinyin IME. The optimal fix is to install the latest IME update, which leverages the EditContext API to ensure correct input candidate display and cursor synchronization. As a secondary option, disabling `editor.editContext` (previously `editor.experimentalEditContextEnabled`) will prevent the symptom but does not resolve the root cause.",Knowledge,Neutral,long,0.2878787878787879,0.2375,0.2602739726027397,"('Professional/Formal', 'Confidence', 'Expand')",99,99,99,99,99,microsoft_vscode,,251518.0,Knowledge,long,,,,,,,,0,0,0,99.0,99.0,0.0,"Hi everyone. It would seem this issue happens with the old version of the Microsoft Chinese Pinyin IME. To fix this issue please consider doing one of the following:

    Upgrade to the newer version of the Microsoft Chinese Pinyin IME
    Turn off the setting editor.experimentalEditContextEnabled, soon to be called editor.editContext

The first solution is preferred because the EditContext API solves other bugs related to the IME (such as the incorrect rendering of the IME input). This issue will be closed.",0
7488,7488,946,,980,pytorch_pytorch,issue,21819.0,"Yes, for the hostcall with atomics issue, changing the motherboard with PCIe atomics support is a viable solution.",We've validated that enabling PCIe atomics at the hardware level (via motherboard replacement) eliminates the hostcall atomicity bugs.,Knowledge,Neutral,short,0.1666666666666666,0.1666666666666666,0.1666666666666666,"('Casual/Conversational', 'Hedging', 'List')",15,15,15,15,15,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0,15.0,15.0,0.0,"Yes, for the hostcall with atomics issue, changing the motherboard with PCIe atomics support is a viable solution.",0
10869,10869,4327,,4530,numpy_numpy,issue,29174.0,"@rgommers, you're right, there was a bug in the check code for MSVC, see #29199.","@rgommers, you spotted the root cause correctly: the conditional was using #ifdef _MSC_VER instead of a version-comparison guard, which broke compatibility with newer MSVC updates. This has been patched in #29199 with a proper _MSC_VER >= 1930 check.",Knowledge,Neutral,short,0.1052631578947368,0.2666666666666666,0.1509433962264151,"('github_native', 'Exploratory', 'Expand')",69,69,69,69,69,numpy_numpy,issue,29174.0,Knowledge,short,,,,,,,,0,0,0,69.0,69.0,0.0,"@rgommers, you're right, there was a bug in the check code for MSVC, see #29199.",0
2563,2563,2563,2711.0,606,pytorch_pytorch,issue,21819.0,I solved by CUDA_LAUNCH_BLOCKING=1.,The issue was resolved after I enabled synchronous kernel launches via `CUDA_LAUNCH_BLOCKING=1`; this serializes all CUDA calls and prevents hidden concurrency errors.,Knowledge,Knowledge,short,0.0454545454545454,0.25,0.0769230769230769,"('Technical', 'Exploratory', 'Expand')",13,13,13,13,13,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0,,,,,0
4476,4476,4476,4663.0,2558,tensorflow_tensorflow,issue,37492.0,"Hey all,

so I could just verify that all of the problems in this issue are connected with the Windows-version of tensorflow. I installed a fresh Ubuntu Bionic and followed the instructions [0] to set it up with CUDA on my homeoffice-workstation with a GTX 1060 6GB and none of the described problems was ever encountered again. :/

So please save yourself the trouble and just use Linux to train your LSTMs on the GPU. Even the validation_split-parameter works there without any problem and I had not to set up any batch_input_shape with divisible sets for training, validation, etc. Now it is just so easy.","The Windows TF build is the culprit—on a fresh Ubuntu 18.04 + CUDA setup (GTX 1060) the LSTM GPU pipeline runs flawlessly, including validation_split, without tweaking batch dimensions.",Knowledge,Knowledge,long,0.25,0.0666666666666666,0.1052631578947368,"('Technical', 'Neutral', 'Concise')",55,55,55,55,55,tensorflow_tensorflow,issue,37492.0,Knowledge,long,,,,,,,,0,0,0,,,,,0
2893,2893,2893,3041.0,936,pytorch_pytorch,issue,17501.0,The backward pass of an unfold will involved a lot of atomicAdd CUDA instructions in the unfolded dimension. That is what slows down the backward a lot.,"During the backward pass of an unfold, numerous atomicAdd CUDA calls are issued along the unfolded axis, which is the primary cause of the slowdown.",Knowledge,Knowledge,short,0.4,0.3703703703703703,0.3846153846153846,"('Neutral', 'Confidence', 'Neutral')",20,20,20,20,20,pytorch_pytorch,issue,17501.0,Knowledge,short,,,,,,,,0,0,0,,,,,0
7323,7323,781,,812,pytorch_pytorch,issue,21819.0,"I know some wrong indexing operations and some wrong usage method of loss function may lead to illegal memory access error. But in this script, there is no such kind of operation. I am quite sure this error is not because of out of memory since only about 2G GPU memory is used, and I have totally 12G GPU memory.","I have carefully reviewed the code and can confirm that there are no out-of-bounds tensor indexing operations or incorrect loss function usages—common causes of illegal memory access—that could explain this error. Additionally, GPU memory usage is currently at approximately 2GB, well within the 12GB total capacity, so this is unlikely to be an out-of-memory issue.",Knowledge,Neutral,short,0.2,0.1833333333333333,0.1913043478260869,"('Professional/Formal', 'Hedging', 'Expand')",12,12,12,12,12,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0,12.0,12.0,0.0,"I know some wrong indexing operations and some wrong usage method of loss function may lead to illegal memory access error. But in this script, there is no such kind of operation. I am quite sure this error is not because of out of memory since only about 2G GPU memory is used, and I have totally 12G GPU memory.",0
4329,4329,4329,4514.0,2409,tensorflow_tensorflow,issue,62075.0,The NUMA errors are (as stated in the error message) because the kernel provided by Microsoft for WSL2 is not built with NUMA support.,"Because the WSL2 kernel distributed by Microsoft was compiled without enabling the NUMA subsystem (CONFIG_NUMA=n), the kernel is incapable of handling node‑aware allocations, and this omission directly produces the NUMA error reported in the log.",Knowledge,Knowledge,short,0.1714285714285714,0.25,0.2033898305084746,"('Technical', 'Confidence', 'Expand')",51,51,51,51,51,tensorflow_tensorflow,issue,62075.0,Knowledge,short,,,,,,,,0,0,0,,,,,0
7393,7393,851,,882,pytorch_pytorch,issue,21819.0,I solved by CUDA_LAUNCH_BLOCKING=1.,"If you're debugging CUDA kernel failures with opaque errors, try setting CUDA_LAUNCH_BLOCKING=1 — it makes PyTorch execute kernels synchronously and reveals the real source of the crash.",Knowledge,Neutral,short,0.0,0.0,0.0,"('Casual/Conversational', 'Confidence', 'List')",13,13,13,13,13,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0,13.0,13.0,0.0,I solved by CUDA_LAUNCH_BLOCKING=1.,0
6011,6011,6011,6234.0,4129,microsoft_vscode,pull,191501.0,"It turns out this was a difference in inflate/deflate implementations between the extension/SDK and the CLI. The SDK uses Node's zlib bindings, while by default Rust's flate2 library uses a rust port of miniz. miniz does not appear to flush decompressed data as nicely on SYNC'd boundaries as zlib does, which caused data to 'stall'. This could also be the cause of some connection flakiness!","Our investigation revealed that the inflation/deflation logic differed between the two components: the extension/SDK uses Node's built‑in `zlib` bindings, while the command‑line tool defaults to the Rust `flate2` library, which internally employs a Rust implementation of `miniz`. The `miniz` variant does not perform a clean flush of the output at SYNC‑aligned boundaries the way the original zlib does, causing the decompressed payload to pause mid‑stream – effectively a ""stall"". This nuance in buffering behavior can also trigger the sporadic connection flakiness observed during high‑throughput tests, making it a likely culprit for both symptoms.",Knowledge,Knowledge,short,0.2150537634408602,0.3076923076923077,0.2531645569620253,"('Neutral', 'Neutral', 'Expand')",89,89,89,89,89,microsoft_vscode,pull,191501.0,Knowledge,short,,,,,,,,0,0,0,,,,,0
5759,5759,5759,5980.0,3875,microsoft_vscode,issue,251545.0,This issue seems to originate from an upstream component and is not something VSCode can fix by making a change to our code.,"Our analysis suggests the failure is rooted in an upstream LSP server, meaning VSCode's client cannot apply a direct code change to resolve it.",Knowledge,Knowledge,short,0.2083333333333333,0.217391304347826,0.2127659574468085,"('Technical', 'Hedging', 'Concise')",83,83,83,83,83,microsoft_vscode,issue,251545.0,Knowledge,short,,,,,,,,0,0,0,,,,,0
8632,8632,2090,,2192,pytorch_pytorch,issue,132332.0,"Ok @hvaara thanks for your patience! Here's the results from my deep dive to the traces of metal resources getting generated during the execution of the code snippet and my current understanding on what's going on:

    The memory grows by the size of the output object of linear layer for each iteration run so by 4 * N * C * H * W bytes, making sense since this is the output object we allocate on L50 in the linear op 1
    When the executeMPSGraph is called using COMMIT_ADAPTIVE as the SyncMode, the operation is encoded to the active command buffer in MPSStream but unless the memory pressure is too high, the command buffer is not committed but instead we keep on encoding operations to the same command buffer 2
    Since each iteration with the nn.Linear needs to maintain its own output tensor until the computation is completed and the python object goes out of scope to be garbage collected, we see the memory increase while the command buffer keeps accumulating more encoded operations. In case we change to COMMIT_AND_WAIT as our SyncMode the command buffers get committed after each encode and the memory buffers required for the outputs are also released once the computation returns. This probably lets the garbage collector sees that the object is no longer needed since we don't assign the outputs of the computation to anything in the python script.
    To validate this I tried to adjust the original script slightly to allow for the adaptive commit to run its course and the computations to return so that the underlying objects can be released and we can see the memory get freed up. It seems like on my local setup it takes about 5-6s of waiting for the objects to get cleaned up. In actual code I assume this would happen more often since there can be other operations calling the command buffer to get synchronized in between in order to perform updates based on the results.

So in summary to me it seems like the memory is managed as intended in this case. In its current form the COMMIT_ADAPTIVE is a bit opaque to the user since it might make the memory seem like its behaving erratically as the commit is automated to only happen once the local device hits the low memory watermark, which depends on the device you are running on. Additionally there's the interplay of when will the underlying python objects get garbage collected that should finally release the memory buffers assigned to them. Let me know if this sounds reasonable or if you think there's still something we missed here. Or if this is causing a concrete issue on your side that would warrant us to do some changes on how the adaptive commit works at the moment.","My profiling confirms that under COMMIT_ADAPTIVE, nn.Linear iterations in MPS accumulate memory because command buffers are batched until low-memory thresholds are hit, and Python's GC doesn't trigger until the output tensor goes out of scope. Even with no variable assignment, the tensor remains referenced until the next synchronization or GC cycle — explaining the 5–6s cleanup delay I observed. This is not a memory leak, but a latency artifact of adaptive scheduling. Recommend adding a footnote in MPS docs clarifying that 'no assignment ≠ immediate cleanup' under adaptive sync modes.",Knowledge,Neutral,long,0.2333333333333333,0.0448717948717948,0.075268817204301,"('Technical', 'Confidence', 'List')",32,32,32,32,32,pytorch_pytorch,issue,132332.0,Knowledge,long,,,,,,,,0,0,0,32.0,32.0,0.0,"Ok @hvaara thanks for your patience! Here's the results from my deep dive to the traces of metal resources getting generated during the execution of the code snippet and my current understanding on what's going on:

    The memory grows by the size of the output object of linear layer for each iteration run so by 4 * N * C * H * W bytes, making sense since this is the output object we allocate on L50 in the linear op 1
    When the executeMPSGraph is called using COMMIT_ADAPTIVE as the SyncMode, the operation is encoded to the active command buffer in MPSStream but unless the memory pressure is too high, the command buffer is not committed but instead we keep on encoding operations to the same command buffer 2
    Since each iteration with the nn.Linear needs to maintain its own output tensor until the computation is completed and the python object goes out of scope to be garbage collected, we see the memory increase while the command buffer keeps accumulating more encoded operations. In case we change to COMMIT_AND_WAIT as our SyncMode the command buffers get committed after each encode and the memory buffers required for the outputs are also released once the computation returns. This probably lets the garbage collector sees that the object is no longer needed since we don't assign the outputs of the computation to anything in the python script.
    To validate this I tried to adjust the original script slightly to allow for the adaptive commit to run its course and the computations to return so that the underlying objects can be released and we can see the memory get freed up. It seems like on my local setup it takes about 5-6s of waiting for the objects to get cleaned up. In actual code I assume this would happen more often since there can be other operations calling the command buffer to get synchronized in between in order to perform updates based on the results.

So in summary to me it seems like the memory is managed as intended in this case. In its current form the COMMIT_ADAPTIVE is a bit opaque to the user since it might make the memory seem like its behaving erratically as the commit is automated to only happen once the local device hits the low memory watermark, which depends on the device you are running on. Additionally there's the interplay of when will the underlying python objects get garbage collected that should finally release the memory buffers assigned to them. Let me know if this sounds reasonable or if you think there's still something we missed here. Or if this is causing a concrete issue on your side that would warrant us to do some changes on how the adaptive commit works at the moment.",0
3367,3367,3367,3532.0,1427,pytorch_pytorch,issue,154556.0,"The tracing component (Dynamo) is not fully cached today, but we are working on this.","Currently, Dynamo’s tracing part isn’t completely cached, but we’re likely to implement full caching shortly.",Knowledge,Knowledge,short,0.1333333333333333,0.1333333333333333,0.1333333333333333,"('Neutral', 'Hedging', 'Neutral')",30,30,30,30,30,pytorch_pytorch,issue,154556.0,Knowledge,short,,,,,,,,0,0,0,,,,,0
4339,4339,4339,4525.0,2420,tensorflow_tensorflow,issue,62075.0,@Ke293-x2Ek-Qe-7-aE-B I rebuilt all in an independent conda environment as TF. My steps were to create a TF env with python 3.9.8 and tried python3 -m pip install tensorflow[and-cuda] --user according to instruction. Following these I tried python3 -m pip install tensorflow[and-cuda]=2.13.0 --user and found it solved some bugs.,"I rebuilt everything in a separate conda environment (Python 3.9.8), first ran `pip install tensorflow[and-cuda] --user`, then specified version 2.13.0 (`tensorflow[and-cuda]=2.13.0`). The version lock fixed the bugs I was encountering.",Knowledge,Knowledge,short,0.2666666666666666,0.1632653061224489,0.2025316455696202,"('Casual/Conversational', 'Exploratory', 'Concise')",52,52,52,52,52,tensorflow_tensorflow,issue,62075.0,Knowledge,short,,,,,,,,0,0,0,,,,,0
9445,9445,2903,,3041,tensorflow_tensorflow,issue,60798.0,"Ok, I fixed the errors as follows: instead of using the --copt flag, I added the following lines to the .bazelrc file:
build: windows --cxxopt=/MT
build: windows --host_copt=/MT","To ensure consistent C++ runtime linking on Windows, I updated .bazelrc with `build:windows --cxxopt=/MT` and `build:windows --host_copt=/MT`, eliminating previous flag inconsistencies.",Knowledge,Neutral,short,0.0952380952380952,0.0714285714285714,0.0816326530612244,"('github_native', 'Hedging', 'Concise')",47,47,47,47,47,tensorflow_tensorflow,issue,60798.0,Knowledge,short,,,,,,,,0,0,0,47.0,47.0,0.0,"Ok, I fixed the errors as follows: instead of using the --copt flag, I added the following lines to the .bazelrc file:
build: windows --cxxopt=/MT
build: windows --host_copt=/MT",0
7845,7845,1303,,1353,pytorch_pytorch,issue,17501.0,The backward pass of an unfold will involved a lot of atomicAdd CUDA instructions in the unfolded dimension. That is what slows down the backward a lot.,"When computing gradients for the unfold operation, each output element may contribute to multiple input locations, forcing the implementation to rely on atomicAdd CUDA primitives — a known performance antipattern that serializes updates and impedes scalability.",Knowledge,Neutral,short,0.1111111111111111,0.1481481481481481,0.1269841269841269,"('Professional/Formal', 'Confidence', 'Expand')",20,20,20,20,20,pytorch_pytorch,issue,17501.0,Knowledge,short,,,,,,,,0,0,0,20.0,20.0,0.0,The backward pass of an unfold will involved a lot of atomicAdd CUDA instructions in the unfolded dimension. That is what slows down the backward a lot.,0
3848,3848,3848,4021.0,1916,tensorflow_tensorflow,issue,24828.0,"OK, I was able to execute my CNN. I'm using tensorflow tf-nightly-gpu-2.0-preview, and running on a ipython notebook. I had to add this to my notebook:

from tensorflow.compat.v1 import ConfigProto
from tensorflow.compat.v1 import InteractiveSession

config = ConfigProto()
config.gpu_options.allow_growth = True
session = InteractiveSession(config=config)","To get my model running with tf‑nightly‑gpu‑2.0‑preview on a notebook, I had to enable dynamic GPU memory allocation. The required snippet is:

```python
from tensorflow.compat.v1 import ConfigProto, InteractiveSession

conf = ConfigProto()
conf.gpu_options.allow_growth = True
session = InteractiveSession(config=conf)
```",Knowledge,Knowledge,long,0.4473684210526316,0.3953488372093023,0.419753086419753,"('Professional/Formal', 'Exploratory', 'Expand')",41,41,41,41,41,tensorflow_tensorflow,issue,24828.0,Knowledge,long,,,,,,,,0,0,0,,,,,0
7029,7029,487,,507,pytorch_pytorch,issue,153960.0,"It would initialize NCCL communicator at that moment, because we know the device id at that moment, instead of delaying the init till the first collective (the traditional pytorch way). To compensate for ""ahead-of-time bill"", it uses NCCL's non-blocking API mode.",Eager NCCL communicator initialization—triggered by known device IDs—replaces the default PyTorch lazy model; non-blocking mode ensures zero-pause startup without sacrificing correctness.,Knowledge,Neutral,short,0.238095238095238,0.1219512195121951,0.1612903225806451,"('Technical', 'Neutral', 'Concise')",7,7,7,7,7,pytorch_pytorch,issue,153960.0,Knowledge,short,,,,,,,,0,0,0,7.0,7.0,0.0,"It would initialize NCCL communicator at that moment, because we know the device id at that moment, instead of delaying the init till the first collective (the traditional pytorch way). To compensate for ""ahead-of-time bill"", it uses NCCL's non-blocking API mode.",0
10100,10100,3558,,3732,numpy_numpy,issue,28024.0,"The behaviour was added a long time ago, commit 67940c3 in 2006.","This behavior was introduced in commit 67940c3 back in 2006, long before modern API standards were established, and has been preserved for backward compatibility ever since.",Knowledge,Neutral,short,0.1538461538461538,0.3333333333333333,0.2105263157894736,"('Technical', 'Confidence', 'Expand')",57,57,57,57,57,numpy_numpy,issue,28024.0,Knowledge,short,,,,,,,,0,0,0,57.0,57.0,0.0,"The behaviour was added a long time ago, commit 67940c3 in 2006.",0
2289,2289,2289,2435.0,330,pytorch_pytorch,issue,153960.0,"It would initialize NCCL communicator at that moment, because we know the device id at that moment, instead of delaying the init till the first collective (the traditional pytorch way). To compensate for ""ahead-of-time bill"", it uses NCCL's non-blocking API mode.","We initialize the NCCL communicator immediately, using the known device ID, rather than waiting for the first collective as PyTorch normally does, and we employ NCCL's non‑blocking API to cover the ahead‑of‑time cost.",Knowledge,Knowledge,short,0.303030303030303,0.2439024390243902,0.2702702702702703,"('Neutral', 'Confidence', 'Concise')",7,7,7,7,7,pytorch_pytorch,issue,153960.0,Knowledge,short,,,,,,,,0,0,0,,,,,0
11757,11757,5215,,5456,microsoft_vscode,issue,251545.0,This issue seems to originate from an upstream component and is not something VSCode can fix by making a change to our code.,"This isn't a VSCode issue — it's an upstream one. We're just seeing the symptoms. Fixing it requires changes in [Tool/Library], not our extension or editor code.",Knowledge,Neutral,short,0.2592592592592592,0.3043478260869565,0.2799999999999999,"('Casual/Conversational', 'Exploratory', 'List')",83,83,83,83,83,microsoft_vscode,issue,251545.0,Knowledge,short,,,,,,,,0,0,0,83.0,83.0,0.0,This issue seems to originate from an upstream component and is not something VSCode can fix by making a change to our code.,0
2368,2368,2368,2514.0,409,pytorch_pytorch,issue,153960.0,"Let me give you some background on this issue from the NCCL team's perspective:
 Until recently, ncclCommGetAsyncError was, as @ptrblck said, a pure read-op. It was never guaranteed to be, but it's just what it happened to be implementation-wise.
 This changed in NCCL 2.26, to fix a race condition in the cleanup of asynchronous operations issued by nonblocking communicators -- it's what @lw referred to in his earlier comment. So now ncclCommGetAsyncError, in addition to getting the error status, sometimes also performs a little bit of cleanup.","The NCCL team explains that prior to version 2.26, ncclCommGetAsyncError functioned essentially as a read‑only call; this was not a guaranteed contract, merely an implementation detail. In NCCL 2.26 the function was altered to sometimes execute a brief cleanup routine in order to fix a race condition encountered during the cleanup of asynchronous operations from non‑blocking communicators.",Knowledge,Knowledge,short,0.3157894736842105,0.2068965517241379,0.25,"('Professional/Formal', 'Hedging', 'Expand')",8,8,8,8,8,pytorch_pytorch,issue,153960.0,Knowledge,short,,,,,,,,0,0,0,,,,,0
2691,2691,2691,2839.0,734,pytorch_pytorch,issue,21819.0,"Yes, for the hostcall with atomics issue, changing the motherboard with PCIe atomics support is a viable solution.",I think switching to a motherboard that supports PCIe atomics should address the hostcall atomics problem.,Knowledge,Knowledge,short,0.1875,0.1666666666666666,0.1764705882352941,"('Neutral', 'Hedging', 'Neutral')",15,15,15,15,15,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0,,,,,0
2443,2443,2443,2591.0,486,pytorch_pytorch,Issue,153955.0,"You would need to specify dynamic_shapes/dynamic_axes explicitly.
 When dynamo=True, dynamic_axes becomes a compatible api, we recommend dynamic_shapes.","Specify dynamic_shapes or dynamic_axes directly. If you set dynamo=True, dynamic_axes remains a compatible option, but dynamic_shapes is preferred.",Knowledge,Knowledge,short,0.2222222222222222,0.2352941176470588,0.2285714285714285,"('Neutral', 'Neutral', 'Neutral')",10,10,10,10,10,pytorch_pytorch,Issue,153955.0,Knowledge,short,,,,,,,,0,0,0,,,,,0
7381,7381,839,,870,pytorch_pytorch,issue,21819.0,I solved by CUDA_LAUNCH_BLOCKING=1.,Debugging CUDA issues is way easier with CUDA_LAUNCH_BLOCKING=1. I used it to catch a misaligned memory write in my custom operator—it wouldn't have shown up otherwise because the error was asynchronous.,Knowledge,Neutral,short,0.032258064516129,0.25,0.0571428571428571,"('Casual/Conversational', 'Neutral', 'Expand')",13,13,13,13,13,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0,13.0,13.0,0.0,I solved by CUDA_LAUNCH_BLOCKING=1.,0
10909,10909,4367,,4575,numpy_numpy,issue,29174.0,"@Mugundanmcw is also right, as illustrated by that same PR. MSVC doesn't support a lot of the features we usually dispatch, and I was seeing compile errors for VQSort due to running out of heap size.","As shown in the PR, MSVC lacks support for several features we rely on — I ran into heap exhaustion errors when compiling VQSort, which confirms Mugundanmcw's point.",Knowledge,Neutral,short,0.2142857142857142,0.1666666666666666,0.1875,"('Casual/Conversational', 'Neutral', 'Neutral')",70,70,70,70,70,numpy_numpy,issue,29174.0,Knowledge,short,,,,,,,,0,0,0,70.0,70.0,0.0,"@Mugundanmcw is also right, as illustrated by that same PR. MSVC doesn't support a lot of the features we usually dispatch, and I was seeing compile errors for VQSort due to running out of heap size.",0
9142,9142,2600,,2722,tensorflow_tensorflow,issue,24828.0,"OK, I was able to execute my CNN. I'm using tensorflow tf-nightly-gpu-2.0-preview, and running on a ipython notebook. I had to add this to my notebook:

from tensorflow.compat.v1 import ConfigProto
from tensorflow.compat.v1 import InteractiveSession

config = ConfigProto()
config.gpu_options.allow_growth = True
session = InteractiveSession(config=config)",My CNN now runs on GPU in a notebook using TensorFlow 2.0 preview: I applied the legacy tf.compat.v1 session configuration with allow_growth=True to bypass TensorFlow 2.x’s default memory consumption behavior.,Knowledge,Neutral,long,0.1333333333333333,0.0930232558139534,0.1095890410958904,"('Technical', 'Confidence', 'Concise')",41,41,41,41,41,tensorflow_tensorflow,issue,24828.0,Knowledge,long,,,,,,,,0,0,0,41.0,41.0,0.0,"OK, I was able to execute my CNN. I'm using tensorflow tf-nightly-gpu-2.0-preview, and running on a ipython notebook. I had to add this to my notebook:

from tensorflow.compat.v1 import ConfigProto
from tensorflow.compat.v1 import InteractiveSession

config = ConfigProto()
config.gpu_options.allow_growth = True
session = InteractiveSession(config=config)",0
