,Unnamed: 0.1,Unnamed: 0,Repo,GitHub_Type,Nr,original_statement,rephrased_statement,Non_Knowledge_label_FSE_paper_Giuliano,Non_knowledge_label_Roberts_Giuliano,long_short,ROGUE_precision,ROGUE_recall,ROGUE_f1,styles,original_Unnamed: 0.4,original_Unnamed: 0.3,original_Unnamed: 0.2,original_Unnamed: 0.1,original_Unnamed: 0,original_Repo,original_GitHub_Type,original_Nr,original_Non_Knowledge_label_FSE_paper_Giuliano,original_long_short,original_Giuliano_Comments,original_Non_Knowledge_label_FSE_paper_Sol,original_Non_knowledge_label_Roberts_Sol,original_Sol_Comments,original_Non_Knowledge_label_FSE_paper_Alena,original_Non_knowledge_label_Roberts_Alena,original_Alena_Comments,original_Roberts_label,original_FSE_label,original_binary_NK_label,Label_gpt-120b,final_label
3295,4434,2594,tensorflow_tensorflow,issue,37492.0,"Hey all,

so I could just verify that all of the problems in this issue are connected with the Windows-version of tensorflow. I installed a fresh Ubuntu Bionic and followed the instructions [0] to set it up with CUDA on my homeoffice-workstation with a GTX 1060 6GB and none of the described problems was ever encountered again. :/

So please save yourself the trouble and just use Linux to train your LSTMs on the GPU. Even the validation_split-parameter works there without any problem and I had not to set up any batch_input_shape with divisible sets for training, validation, etc. Now it is just so easy.","What’s up, team? I dug into the problems everyone’s been seeing and realized they’re all coming from the Windows version of TensorFlow. I threw away my old setup, installed a clean Ubuntu Bionic VM, installed CUDA exactly as the guide [0] describes, and ran everything on my GTX 1060 6 GB. No more crashes, no more mysterious errors – everything ran smooth. Bottom line: if you’re planning to train LSTMs on a GPU, go Linux. The `validation_split` flag behaves as documented, and you won’t need to hand‑craft `batch_input_shape` values to make your data split nicely. It’s literally a plug‑and‑play experience now.",Knowledge,Knowledge,long,0.2178217821782178,0.2095238095238095,0.2135922330097087,"('Casual/Conversational', 'Neutral', 'Expand')",55,55,55,55,55,tensorflow_tensorflow,issue,37492.0,Knowledge,long,,,,,,,,0,0,0,Knowledge,0
1870,2633,738,pytorch_pytorch,issue,21819.0,"Yes, for the hostcall with atomics issue, changing the motherboard with PCIe atomics support is a viable solution.",A possible remedy for the hostcall atomics bug is to upgrade to a board that supports PCIe atomic instructions.,Knowledge,Knowledge,short,0.3157894736842105,0.3333333333333333,0.3243243243243243,"('Neutral', 'Hedging', 'Neutral')",15,15,15,15,15,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
4123,5715,3927,microsoft_vscode,issue,200949.0,"Since 1.86-insider I see that occasionally the hover stops working. Looking at the EH logs shows that no more requests are made, hover in another (to the side) editor is still working which makes me believe something is wrong with the hover editor contribution.","After moving to version 1.86‑insider, the hover feature intermittently stops responding; the EH logs no longer record requests, while a side editor still displays hover info. Is it possible that the hover editor contribution is the culprit?",Known,Known Unknown,short,0.3243243243243243,0.2727272727272727,0.2962962962962963,"('Neutral', 'Exploratory', 'Neutral')",84,84,84,84,84,microsoft_vscode,issue,200949.0,Known,short,,,,,,,,2,2,1,Known Unknown,2
4380,6043,4261,microsoft_vscode,,191374.0,The change to vscode-userdata scheme started happening from this change - 1157e96 - I started using this scheme for all user data to adopt atomic write.,It looks like the vscode‑userdata change started with the 1157e96 commit; I believe I began using that scheme for every piece of user data to get atomic write semantics.,Knowledge,Knowledge,short,0.3793103448275862,0.4230769230769231,0.4,"('Casual/Conversational', 'Hedging', 'Expand')",91,91,91,91,91,microsoft_vscode,,191374.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
3335,4521,2682,numpy_numpy,issue,28024.0,"The behaviour was added a long time ago, commit 67940c3 in 2006.","Based on the version‑control history, the feature was introduced in commit 67940c3 around 2006, meaning it has probably been around for over a decade.",Knowledge,Knowledge,short,0.125,0.25,0.1666666666666666,"('Neutral', 'Hedging', 'Expand')",57,57,57,57,57,numpy_numpy,issue,28024.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
2278,3157,1284,pytorch_pytorch,issue,154721.0,"torch.export.export seems to produce invalid code for Tensor.split when used with meta device. I am not sure if this is something that needs to be fixed, but here is the report anyway.","Could it be that torch.export.export generates malformed code for Tensor.split on a meta device? I'm not certain whether this is a bug that requires a fix, but I'm filing the issue regardless.",Irrelevant,Known Unknown,short,0.34375,0.34375,0.34375,"('Neutral', 'Exploratory', 'Neutral')",27,27,27,27,27,pytorch_pytorch,issue,154721.0,Irrelevant,short,,Irrelevant,Known Unknown,"To the extent that this segment doesn’t provide enough context, I would say that the Giuliano’s model should consider it this part irrelevant for the purpose of classification.","irrelevant (but it is not completely clear, if the reference to the report means: we will not further deal with it)",known unknowns OR unknown knowns,"from this segment it is not possible to decide, if „I am not sure if this is something to be fixed“ can be answered by someone else – in that case it is unknown knowns; if nobody else can answer the question it was known unknowns ",2,3,1,Known Unknown,2
955,1426,1562,numpy_numpy,issue,28749.0,"I'm trying to compile a fix-form Fortran file with f2py. In the past I have had this working, but apparently some recent change has broken this? Or perhaps I'm doing something wrong.","Previous builds of the same source succeeded, while the current build does not produce the expected result.",Neutral,Neutral,short,0.0588235294117647,0.03125,0.0408163265306122,"('test_ci_status', 'Casual/Conversational', 'Expand')",75,75,75,75,75,numpy_numpy,issue,28749.0,Unknown,short,,,,,,,,1,1,1,Neutral,1
820,1228,1336,numpy_numpy,issue,18004.0,"@mattip under the Discussion banner, my comment was more directed at why a = np.array([1., 2.], dtype=object) would be cast as an object array in the first place. Or perhaps it was the result of some process that casts all outputs as object arrays. Accounting for all cases where things may fail is a lost cause. This may be one example of the deprecation warnings might be useful, but where do you stop? You have one for ragged arrays (VisibleDeprecationWarning: Creating an ndarray from ragged nested sequences....), do you then have to provide one for arrays that shouldn't be cast as object arrays?","Noted a possible pipeline that casts all outputs to object arrays, which could trigger deprecation warnings.",Neutral,Neutral,long,0.4375,0.0679611650485436,0.1176470588235294,"('community_reference', 'Casual/Conversational', 'List')",64,64,64,64,64,numpy_numpy,issue,18004.0,Known,long,,,,,,,,2,2,1,Neutral,1
1900,2663,768,pytorch_pytorch,Issue,21819.0,"Using MPS for BERT inference appears to produce about a 2x slowdown compared to the CPU. Here is code to reproduce the issue:
 # MPS Version
 from transformers import AutoTokenizer, BertForSequenceClassification
 import timeit
 import torch
 

 tokenizer = AutoTokenizer.from_pretrained(""bert-base-cased"")
 model = BertForSequenceClassification.from_pretrained(""bert-base-cased"").to(torch.device(""mps""))
 

 tokens = tokenizer.tokenize(""Hello world, this is michael!"")
 tids = tokenizer.convert_tokens_to_ids(tokens)
 with torch.no_grad():
  t_tids = torch.tensor([tids]*64, device=torch.device(""mps""))
  res = timeit.timeit(lambda: model(input_ids=t_tids), number=100)
 print(res)
 

 torch.backends.mps.is_available() reports True as expected.
 I chose a batch size of 64, since that was mentioned on the blog post for the ~5x speedup in Huggingface BERT.
 Running this benchmark, swapping ""mps"" and ""cpu"" for the devices, I get:
 CPU 18.38 s
 MPS 36.00 s
 And, for comparison, running this same snippet on an A10G using CUDA 11.6 on an AWS g5.xlarge instance (ubuntu 20.04, pytorch 1.11.0 compiled from source), I get:
 CUDA 0.82 s
 I used the no_grad() construction due to the comment mentioned on #77753.
 I used today's nightly build. Furthermore, I also built PyTorch from source and observed no differences on the results here. Lastly, I confirmed with Activity Monitor and powermetrics that the GPU is in fact being used, seeing GPU usage at 98.8%, GPU power spike to 15711 mW when running the MPS benchmark, and CPU power spiking as expected when running the CPU benchmark.
 So it does seem like things are ""hooked up"" right, just not efficient.
 As a side note, when building PyTorch from source, I observed in the CMake logs that Accelerate.framework was selected as the BLAS library, but sadly I didn't observe any power consumption by the ANE module, which is too bad.","Running the following benchmark shows that BERT inference on an MPS backend is about twice as slow as on the CPU (36 s vs 18 s for batch‑size 64), whereas the same model on CUDA finishes in ~0.8 s. All indicators (torch.backends.mps.is_available(), GPU usage, power spikes) suggest the GPU is active. I'm unsure whether this 2× slowdown is due to a misconfiguration, a missing optimization in PyTorch's MPS support, or simply the current state of MPS performance.",Known,Known Unknown,long,0.2727272727272727,0.0792452830188679,0.1228070175438596,"('Neutral', 'Neutral', 'Neutral')",16,16,16,16,16,pytorch_pytorch,Issue,21819.0,Known,long,,,,,,,,2,2,1,Known Unknown,2
3459,4745,2906,numpy_numpy,issue,18004.0,Not sure how you are getting an object array here.,I don't understand why you're ending up with an object array.,Unknown,Known Unknown,short,0.1818181818181818,0.2,0.1904761904761905,"('Neutral', 'Neutral', 'Neutral')",62,62,62,62,62,numpy_numpy,issue,18004.0,Unknown,short,,,,,,,,2,1,1,Known Unknown,2
2762,3804,1946,tensorflow_tensorflow,issue,24496.0,"I'm running the CNN model on MNIST. When I'm running with the GPU, I am encountering
2018-12-20 20:09:13.644176: E tensorflow/stream_executor/cuda/cuda_dnn.cc:334] Could not create cudnn handle: CUDNN_STATUS_INTERNAL_ERROR

I did some digging and realized that it is a memory issue (which shouldn't be the case as I have 32GB of RAM and 64GB of swap. I ran htop when running the model and I have 20+GB free, which is more than enough to fit the 8GB vRAM mappings.

Using the gpu_options.allow_growth = True gets the model to work properly, and setting os.environ['CUDA_VISIBLE_DEVICES'] = '-1' also works. This means that I AM facing a memory issue, but I don't see how.","I've been training a simple CNN on the MNIST dataset using TensorFlow on a machine equipped with a CUDA‑capable GPU, and every execution ends with the error `CUDNN_STATUS_INTERNAL_ERROR` coming from `tensorflow/stream_executor/cuda/cuda_dnn.cc`. Despite having a generous hardware configuration—32 GB of physical RAM, a 64 GB swap file, and monitoring tools showing more than 20 GB of free RAM while the model runs—I still encounter this issue, even though the model only maps about 8 GB of GPU memory. The problem disappears if I enable `gpu_options.allow_growth = True` or if I force TensorFlow to run on the CPU by setting `CUDA_VISIBLE_DEVICES` to `-1`, which suggests the root cause is a GPU memory allocation problem that I cannot currently explain given the apparent abundance of memory.",Unknown,Known Unknown,long,0.1463414634146341,0.1666666666666666,0.1558441558441558,"('Neutral', 'Neutral', 'Expand')",42,42,42,42,42,tensorflow_tensorflow,issue,24496.0,Unknown,long,,Unknown Non-Knowledge,Unknown Unknown,,known unknown (a question can be posed),known unknowns OR unknown knowns,see my comments above,2,1,1,Known Unknown,2
2679,3720,1861,tensorflow_tensorflow,issue,24828.0,Had same problem with cuda 9.0 and cuDNN 7.0.5.15-1 on Ubuntu 16.04 with Tensorflow 1.12. Updating to cuDNN 7.4.2.24 fixed this for me!,"I encountered an identical failure on an Ubuntu 16.04 system equipped with CUDA 9.0, cuDNN 7.0.5.15‑1, and TensorFlow 1.12. The resolution was straightforward: replace the old cuDNN files with the newer 7.4.2.24 release, which eliminated the problem entirely.",Knowledge,Knowledge,short,0.1842105263157894,0.3043478260869565,0.2295081967213114,"('Neutral', 'Exploratory', 'Expand')",40,40,40,40,40,tensorflow_tensorflow,issue,24828.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
4130,5722,3934,microsoft_vscode,issue,200949.0,"Since 1.86-insider I see that occasionally the hover stops working. Looking at the EH logs shows that no more requests are made, hover in another (to the side) editor is still working which makes me believe something is wrong with the hover editor contribution.","Could someone explain why, after upgrading to 1.86‑insider, the hover occasionally stops working? The EH logs indicate that no more requests are generated, yet hover functions in a neighboring editor, which makes me think the hover editor contribution may be at fault.",Known,Known Unknown,short,0.4285714285714285,0.4090909090909091,0.4186046511627907,"('Professional/Formal', 'Hedging', 'Neutral')",84,84,84,84,84,microsoft_vscode,issue,200949.0,Known,short,,,,,,,,2,2,1,Known Unknown,2
2162,3004,1119,pytorch_pytorch,issue,155309.0,It is due to this line which is not PT2 compatible:,A non‑PT2‑compatible line is responsible for the failure.,Knowledge,Knowledge,short,0.25,0.1818181818181818,0.2105263157894737,"('Neutral', 'Exploratory', 'Concise')",23,23,23,23,23,pytorch_pytorch,issue,155309.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
3512,4798,2959,numpy_numpy,issue,18004.0,"The error is referring to the fact that float(1).exp() fails. NumPy does not go to much effort to handle functions on object arrays. In general object arrays will never really be fully integrated into NumPy, and maybe were a mistake in the first place, but are convenient for some container-like applications. Object dtypes are ""out of scope"" for the Array API standard (point 4).","In this case the failure originates from NumPy’s limited handling of the exponential operation on an object‑dtype element (`float(1).exp()`). The library’s ufunc dispatch layer only guarantees correct behavior for native numeric dtypes, and object arrays are deliberately left unsupported—both for performance reasons and because they were never intended to be a first‑class part of the ecosystem. The Array API standard reinforces this by marking object dtypes as out of scope (point 4).",Knowledge,Knowledge,short,0.1944444444444444,0.21875,0.2058823529411765,"('Technical', 'Hedging', 'Expand')",63,63,63,63,63,numpy_numpy,issue,18004.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
4222,5836,4051,microsoft_vscode,pull,191501.0,I have discovered this to be an issue in the CLI or SDK's compression handling.,The root cause is the compression module in both the CLI and SDK.,Knowledge,Knowledge,short,0.2307692307692307,0.2,0.2142857142857142,"('Casual/Conversational', 'Exploratory', 'Concise')",87,87,87,87,87,microsoft_vscode,pull,191501.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
2795,3845,1987,tensorflow_tensorflow,issue,24496.0,"I'm running the CNN model on MNIST. When I'm running with the GPU, I am encountering
2018-12-20 20:09:13.644176: E tensorflow/stream_executor/cuda/cuda_dnn.cc:334] Could not create cudnn handle: CUDNN_STATUS_INTERNAL_ERROR

I did some digging and realized that it is a memory issue (which shouldn't be the case as I have 32GB of RAM and 64GB of swap. I ran htop when running the model and I have 20+GB free, which is more than enough to fit the 8GB vRAM mappings.

Using the gpu_options.allow_growth = True gets the model to work properly, and setting os.environ['CUDA_VISIBLE_DEVICES'] = '-1' also works. This means that I AM facing a memory issue, but I don't see how.","Running a CNN on MNIST with GPU triggers `CUDNN_STATUS_INTERNAL_ERROR`; it appears to be a memory problem even though I have >20 GB free, and I’m not sure why.",Unknown,Known Unknown,long,0.3571428571428571,0.0925925925925925,0.1470588235294117,"('Neutral', 'Neutral', 'Concise')",42,42,42,42,42,tensorflow_tensorflow,issue,24496.0,Unknown,long,,Unknown Non-Knowledge,Unknown Unknown,,known unknown (a question can be posed),known unknowns OR unknown knowns,see my comments above,2,1,1,Known Unknown,2
2708,3749,1890,tensorflow_tensorflow,issue,24828.0,Had same problem with cuda 9.0 and cuDNN 7.0.5.15-1 on Ubuntu 16.04 with Tensorflow 1.12. Updating to cuDNN 7.4.2.24 fixed this for me!,"Fix: cuDNN 7.4.2.24 on Ubuntu 16.04, CUDA 9.0, TF 1.12.",Knowledge,Knowledge,short,0.4,0.1739130434782608,0.2424242424242424,"('Casual/Conversational', 'Confidence', 'Concise')",40,40,40,40,40,tensorflow_tensorflow,issue,24828.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
3430,4670,2831,numpy_numpy,issue,28024.0,"Hmmm, I doubt that this changes the situation much (w.r.t how disruptive the change would be).
In the end, won't many/most of the problematic objects (e.g. pandas dataframe, or even torch tensors) already have an __array__ attribute, but still return their own type for np.mean() right now?
(IIRC, np.asarray(torch) raises an error, which is also disruptive, but maybe more desirable.)

I wonder if we could nudge libraries towards implementing __array_function__. Although, I am not sure that is quite convenient enough for having partial support.

Could there be a (very slow) deprecation path for this? Right now, I am not sure...","I suspect that changing the behavior might not significantly alter the overall impact, especially considering that many problematic objects—pandas DataFrames, torch tensors, etc.—already implement an __array__ attribute yet still yield their own types for functions like np.mean(). (From what I remember, calling np.asarray on a torch tensor raises an error, which is also a form of disruption, though perhaps a more predictable one.) Could we perhaps nudge library developers toward adopting __array_function__? I'm uncertain whether this would be sufficiently convenient for partial support, and I also wonder if a deliberately slow deprecation pathway could be an answer, though I have no concrete plan at the moment.",Irrelevant,Known Unknown,long,0.2547169811320754,0.27,0.2621359223300971,"('Neutral', 'Exploratory', 'Expand')",60,60,60,60,60,numpy_numpy,issue,28024.0,Irrelevant,long,,Irrelevant,Known Unknown,,"relevant, known unknowns",known unknowns ,"what is not known seems to be relevant. The person thinks loud on what a solution could be and how a question could be answered. Nonknowledge would be irrelevant, when the person concludes that there is no need for action. … For the Roberts category it is as always not 100% clear, but it seems that the problem is new and nobody might know",2,3,1,Known Unknown,2
2286,3165,1292,pytorch_pytorch,issue,154721.0,"torch.export.export seems to produce invalid code for Tensor.split when used with meta device. I am not sure if this is something that needs to be fixed, but here is the report anyway.",Got weird invalid code from torch.export.export when calling Tensor.split on meta; unclear if it's a bug.,Irrelevant,Known Unknown,short,0.25,0.125,0.1666666666666666,"('Casual/Conversational', 'Neutral', 'Concise')",27,27,27,27,27,pytorch_pytorch,issue,154721.0,Irrelevant,short,,Irrelevant,Known Unknown,"To the extent that this segment doesn’t provide enough context, I would say that the Giuliano’s model should consider it this part irrelevant for the purpose of classification.","irrelevant (but it is not completely clear, if the reference to the report means: we will not further deal with it)",known unknowns OR unknown knowns,"from this segment it is not possible to decide, if „I am not sure if this is something to be fixed“ can be answered by someone else – in that case it is unknown knowns; if nobody else can answer the question it was known unknowns ",2,3,1,Known Unknown,2
2725,3766,1907,tensorflow_tensorflow,issue,24828.0,"OK, I was able to execute my CNN. I'm using tensorflow tf-nightly-gpu-2.0-preview, and running on a ipython notebook. I had to add this to my notebook:

from tensorflow.compat.v1 import ConfigProto
from tensorflow.compat.v1 import InteractiveSession

config = ConfigProto()
config.gpu_options.allow_growth = True
session = InteractiveSession(config=config)","Running the convolutional model on TensorFlow's nightly GPU build (2.0 preview) works out‑of‑the‑box after I inject the ConfigProto‑driven session initialization that forces the GPU allocator to expand on demand, as demonstrated in the snippet.",Knowledge,Knowledge,long,0.088235294117647,0.0697674418604651,0.0779220779220779,"('Technical', 'Confidence', 'Neutral')",41,41,41,41,41,tensorflow_tensorflow,issue,24828.0,Knowledge,long,,,,,,,,0,0,0,Knowledge,0
112,184,205,pytorch_pytorch,Issue,153955.0,"I've been trying to export a pytorch decoder layer of a command pipeline to onnx to run a deployment environment that supports onnxruntime-gpu but I had been unsuccessful. I've tried breaking it down into specifically just the autoregressive components.
 I’m trying to export a simplified “step‐by‐step” decoder (a single–step pass through nn.TransformerDecoder) to ONNX with fully dynamic sequence lengths, but I keep hitting a runtime reshape failure when I feed in shorter sequences than my dummy export shape.",The export targeted a single‑step decoder pass using a dummy input shape for tracing.,Neutral,Neutral,short,0.4285714285714285,0.0769230769230769,0.1304347826086956,"('reference_format', 'Technical', 'Concise')",9,9,9,9,9,pytorch_pytorch,Issue,153955.0,Unknown,short,,,,,,,,1,1,1,Neutral,1
3732,5091,3273,numpy_numpy,issue,29174.0,"@Mugundanmcw is also right, as illustrated by that same PR. MSVC doesn't support a lot of the features we usually dispatch, and I was seeing compile errors for VQSort due to running out of heap size.","I think @Mugundanmcw is right; the PR demonstrates that MSVC doesn’t handle a bunch of the dispatch tricks we use, and I was getting VQSort compile failures because the heap ran out.",Knowledge,Knowledge,short,0.40625,0.3611111111111111,0.3823529411764705,"('Casual/Conversational', 'Hedging', 'Neutral')",70,70,70,70,70,numpy_numpy,issue,29174.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
1234,1819,1986,microsoft_vscode,,252223.0,VS Code suddenly stopped working. not listening to my messages.just showing refresh and dislike buttons,Suggested reviewing VS Code logs for any error messages related to input handling.,Neutral,Neutral,short,0.2307692307692307,0.2,0.2142857142857142,"('action_items', 'Professional/Formal', 'List')",95,95,95,95,95,microsoft_vscode,,252223.0,Unknown,short,,,,,,,,1,1,1,Neutral,1
4190,5795,4009,microsoft_vscode,issue,190859.0,Happened to me yesterday too. Spend a lot of time rebooting my machine and killing processes until I tried regular vscode to find that port forwarding was working fine there. What is weird though is that the browser just hangs. Nothing happens if you try localhost:4000. There is no error it just hangs but if I try a port that isn't being used like localhost:5000 then the browser says that there is a connection error,"Port forwarding works in VS Code, but localhost:4000 hangs while localhost:5000 shows a connection error—any idea why?",Unknown,Known Unknown,short,0.2941176470588235,0.0666666666666666,0.108695652173913,"('Professional/Formal', 'Hedging', 'Concise')",86,86,86,86,86,microsoft_vscode,issue,190859.0,Unknown,short,"person seems to be quite surprised about the error. Could also be Unknown unknown, I guess.",Unknown Non-Knowledge,Unknown Unknown,The person at that moment was not aware that they didn’t know about the problem.,known unknown (a question can be posed although it is not posed),known unknowns ,unknown unknowns for what has been yesterday. Today the person can already ask a question,2,1,1,Known Unknown,2
2283,3162,1289,pytorch_pytorch,issue,154721.0,"torch.export.export seems to produce invalid code for Tensor.split when used with meta device. I am not sure if this is something that needs to be fixed, but here is the report anyway.","Hey, torch.export.export spits out broken code for Tensor.split on the meta device—anyone know if this is a bug?",Irrelevant,Known Unknown,short,0.4444444444444444,0.25,0.32,"('Casual/Conversational', 'Neutral', 'Concise')",27,27,27,27,27,pytorch_pytorch,issue,154721.0,Irrelevant,short,,Irrelevant,Known Unknown,"To the extent that this segment doesn’t provide enough context, I would say that the Giuliano’s model should consider it this part irrelevant for the purpose of classification.","irrelevant (but it is not completely clear, if the reference to the report means: we will not further deal with it)",known unknowns OR unknown knowns,"from this segment it is not possible to decide, if „I am not sure if this is something to be fixed“ can be answered by someone else – in that case it is unknown knowns; if nobody else can answer the question it was known unknowns ",2,3,1,Known Unknown,2
3160,4276,2435,tensorflow_tensorflow,issue,62075.0,@Ke293-x2Ek-Qe-7-aE-B I rebuilt all in an independent conda environment as TF. My steps were to create a TF env with python 3.9.8 and tried python3 -m pip install tensorflow[and-cuda] --user according to instruction. Following these I tried python3 -m pip install tensorflow[and-cuda]=2.13.0 --user and found it solved some bugs.,"In order to obtain a reliable TensorFlow installation, I set up a brand‑new Conda environment isolated from my existing environments. I specified Python 3.9.8 during creation (`conda create -n tf_env python=3.9.8`) and then activated it. Following the official documentation, I first ran `python3 -m pip install tensorflow[and-cuda] --user` to acquire the default TensorFlow package with CUDA support. To further ensure stability, I installed the exact release `2.13.0` by executing `python3 -m pip install tensorflow[and-cuda]==2.13.0 --user`. This targeted installation resolved several bugs that were present in the earlier, more generic setup.",Knowledge,Knowledge,short,0.1444444444444444,0.2653061224489796,0.1870503597122302,"('Professional/Formal', 'Neutral', 'Expand')",52,52,52,52,52,tensorflow_tensorflow,issue,62075.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
1418,2054,150,pytorch_pytorch,Issue,154093.0,"I want to export a model to onnx, the simple code like the following:
 from torch import nn
 import torch
 

 class Model(nn.Module):
  def forward(self, x, y):
  y = torch.repeat_interleave(y, x.shape[0], dim=0)
  return y
 

 device = 'cuda:1'
 model = Model()
 model.to(device)
 x = torch.zeros((3, 10)).to(device)
 y = torch.zeros((1, 10)).to(device)
 torch.onnx.export(model=model, f='model.onnx', args=(x, y))
 

 Running this code, and I got an exception:
 Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cpu! (when checking argument for argument index in method wrapper_CUDA__index_select)
 

 After debugging, I found that x.shape[0] is a tensor not a int, and its device is 'cpu' not 'cuda:1'
 Is that a bug, and how can I fix it?","I attempted to export a simple model to ONNX, but the process aborts with a device mismatch error because `x.shape[0]` is a tensor located on the CPU rather than an integer on `cuda:1`. Could this be a bug in the current PyTorch release, or is there an intended workaround such as converting the shape tensor to a CPU‑independent scalar before calling `repeat_interleave`?",Known,Known Unknown,long,0.2258064516129032,0.1206896551724138,0.1573033707865168,"('Professional/Formal', 'Confidence', 'Expand')",3,3,3,3,3,pytorch_pytorch,Issue,154093.0,Known,long,,,,,,,,2,2,1,Known Unknown,2
1253,1844,2021,microsoft_vscode,,251888.0,"I did some more testing... I feel like adding the Dart-Code Properties folder to the Windows Defender exclusion list may have made this faster. On non-Dev-drives, Defender makes reading files for the first time after a reboot very slow while it scans them. However, I'm not sure this folder was ever previously excluded, and it still doesn't explain why the first result shows up (so clearly Defender has already finished for that file and allowed VS Code to get the contents of it) such a long time before the second one.","The first file result appears significantly earlier than the second, despite the initial scan completing for that file.",Neutral,Neutral,long,0.2222222222222222,0.0439560439560439,0.073394495412844,"('comparison_contrast', 'github_native', 'List')",97,97,97,97,97,microsoft_vscode,,251888.0,Known,long,,,,,,,,2,2,1,Neutral,1
890,1329,1457,numpy_numpy,issue,29174.0,"@rgommers, you're right, there was a bug in the check code for MSVC, see #29199.",The bug related to the MSVC check routine is recorded under #29199; additional comments can be added to that thread.,Neutral,Neutral,short,0.15,0.2,0.1714285714285714,"('procedural', 'github_native', 'Expand')",69,69,69,69,69,numpy_numpy,issue,29174.0,Knowledge,short,,,,,,,,0,0,0,Neutral,1
3245,4371,2531,tensorflow_tensorflow,issue,62075.0,"I still appear to be getting these messages however, so I'm not sure I've installed things correctly.","I continue to receive these messages, indicating a possible installation issue.",Known,Known Unknown,short,0.2727272727272727,0.1764705882352941,0.2142857142857142,"('Professional/Formal', 'Neutral', 'Concise')",54,54,54,54,54,tensorflow_tensorflow,issue,62075.0,Known,short,,,,,,,,2,2,1,Known Unknown,2
3279,4413,2573,tensorflow_tensorflow,issue,37492.0,"Hey all,

so I could just verify that all of the problems in this issue are connected with the Windows-version of tensorflow. I installed a fresh Ubuntu Bionic and followed the instructions [0] to set it up with CUDA on my homeoffice-workstation with a GTX 1060 6GB and none of the described problems was ever encountered again. :/

So please save yourself the trouble and just use Linux to train your LSTMs on the GPU. Even the validation_split-parameter works there without any problem and I had not to set up any batch_input_shape with divisible sets for training, validation, etc. Now it is just so easy.","The anomalies you are seeing are specific to TensorFlow on Windows – a fresh Ubuntu setup with the same hardware and CUDA configuration works perfectly, handling `validation_split` correctly and requiring no special `batch_input_shape` adjustments.",Knowledge,Knowledge,long,0.2647058823529412,0.0857142857142857,0.1294964028776978,"('Professional/Formal', 'Confidence', 'Expand')",55,55,55,55,55,tensorflow_tensorflow,issue,37492.0,Knowledge,long,,,,,,,,0,0,0,Knowledge,0
1361,1983,71,pytorch_pytorch,Issue,154556.0,The symptom comes from the functionalization implementation for the flex_attention HOP,The flex_attention HOP functionalization causes the symptom.,Knowledge,Knowledge,short,0.4285714285714285,0.2727272727272727,0.3333333333333332,"('Casual/Conversational', 'Hedging', 'Concise')",1,1,1,1,1,pytorch_pytorch,Issue,154556.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
4582,6348,4591,microsoft_vscode,,251518.0,"Hi everyone. It would seem this issue happens with the old version of the Microsoft Chinese Pinyin IME. To fix this issue please consider doing one of the following:

    Upgrade to the newer version of the Microsoft Chinese Pinyin IME
    Turn off the setting editor.experimentalEditContextEnabled, soon to be called editor.editContext

The first solution is preferred because the EditContext API solves other bugs related to the IME (such as the incorrect rendering of the IME input). This issue will be closed.","This problem occurs with the legacy Microsoft Chinese Pinyin IME; resolve it by either upgrading to the latest IME version or disabling the editor.experimentalEditContextEnabled (renamed editor.editContext). Upgrading is recommended, as the EditContext API also fixes related IME rendering bugs. The issue will be closed.",Knowledge,Knowledge,long,0.4545454545454545,0.25,0.3225806451612903,"('Professional/Formal', 'Neutral', 'Concise')",99,99,99,99,99,microsoft_vscode,,251518.0,Knowledge,long,,,,,,,,0,0,0,Knowledge,0
3472,4758,2919,numpy_numpy,issue,18004.0,Not sure how you are getting an object array here.,I'm unsure what causes the object array to appear here.,Unknown,Known Unknown,short,0.3,0.3,0.3,"('Neutral', 'Hedging', 'Neutral')",62,62,62,62,62,numpy_numpy,issue,18004.0,Unknown,short,,,,,,,,2,1,1,Known Unknown,2
3237,4362,2522,tensorflow_tensorflow,issue,62075.0,"I still appear to be getting these messages however, so I'm not sure I've installed things correctly.",Still see messages; unsure if installation succeeded.,Known,Known Unknown,short,0.0,0.0,0.0,"('Professional/Formal', 'Exploratory', 'Concise')",54,54,54,54,54,tensorflow_tensorflow,issue,62075.0,Known,short,,,,,,,,2,2,1,Known Unknown,2
