,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Repo,GitHub_Type,Nr,original_statement,rephrased_statement,Non_Knowledge_label_FSE_paper_Giuliano,Non_knowledge_label_Roberts_Giuliano,long_short,ROGUE_precision,ROGUE_recall,ROGUE_f1,styles,original_Unnamed: 0.6,original_Unnamed: 0.5,original_Unnamed: 0.4,original_Unnamed: 0.3,original_Unnamed: 0.2,original_Unnamed: 0.1,original_Unnamed: 0,original_Repo,original_GitHub_Type,original_Nr,original_Non_Knowledge_label_FSE_paper_Giuliano,original_long_short,original_Giuliano_Comments,original_Non_Knowledge_label_FSE_paper_Sol,original_Non_knowledge_label_Roberts_Sol,original_Sol_Comments,original_Non_Knowledge_label_FSE_paper_Alena,original_Non_knowledge_label_Roberts_Alena,original_Alena_Comments,original_Roberts_label,original_FSE_label,original_binary_NK_label,original_final_label,original_rephrased_statement,final_label
12398,12398,1719,1794,microsoft_vscode,issue,190859.0,Happened to me yesterday too. Spend a lot of time rebooting my machine and killing processes until I tried regular vscode to find that port forwarding was working fine there. What is weird though is that the browser just hangs. Nothing happens if you try localhost:4000. There is no error it just hangs but if I try a port that isn't being used like localhost:5000 then the browser says that there is a connection error,Reference to the port forwarding status displayed in VS Code versus the browser behavior on localhost:4000.,Neutral,Neutral,short,0.375,0.08,0.1318681318681318,"('reference_format', 'Casual/Conversational', 'Expand')",,,86,86,86,86,86,microsoft_vscode,issue,190859.0,Unknown,short,"person seems to be quite surprised about the error. Could also be Unknown unknown, I guess.",Unknown Non-Knowledge,Unknown Unknown,The person at that moment was not aware that they didn’t know about the problem.,known unknown (a question can be posed although it is not posed),known unknowns ,unknown unknowns for what has been yesterday. Today the person can already ask a question,2,1,1,,,1
10765,10765,86,92,pytorch_pytorch,issue,153992.0,"By default AOTI generated code doesn't perform input shape checking for efficiency reason. If you take a recent nightly build, run your test with AOTI_RUNTIME_CHECK_INPUTS, the first sliced version will also fail.","When AOTI_RUNTIME_CHECK_INPUTS is enabled, the first sliced implementation does not pass the test.",Neutral,Neutral,short,0.2307692307692307,0.09375,0.1333333333333333,"('code_environment', 'Technical', 'Concise')",,,4,4,4,4,4,pytorch_pytorch,issue,153992.0,Knowledge,short,,,,,,,,0,0,0,,,1
12062,12062,1383,1448,numpy_numpy,issue,29174.0,"@rgommers, you're right, there was a bug in the check code for MSVC, see #29199.",Reference to issue #29199 for details on the bug within the MSVC verification code.,Neutral,Neutral,short,0.1428571428571428,0.1333333333333333,0.1379310344827586,"('scope_statement', 'Technical', 'List')",,,69,69,69,69,69,numpy_numpy,issue,29174.0,Knowledge,short,,,,,,,,0,0,0,,,1
12576,12576,1897,1984,microsoft_vscode,,252223.0,VS Code suddenly stopped working. not listening to my messages.just showing refresh and dislike buttons,Noted that VS Code is not responding to user messages.,Neutral,Neutral,short,0.4,0.2666666666666666,0.32,"('action_items', 'Professional/Formal', 'List')",,,95,95,95,95,95,microsoft_vscode,,252223.0,Unknown,short,,,,,,,,1,1,1,,,1
11171,11171,492,517,pytorch_pytorch,issue,155309.0,I think we need a better way to detect aliasing here.,Discussion: aliasing detection could use a better approach.,Neutral,Neutral,short,0.25,0.1818181818181818,0.2105263157894737,"('social_acknowledgment', 'Casual/Conversational', 'Neutral')",,,24,24,24,24,24,pytorch_pytorch,issue,155309.0,Known,short,,,,,,,,2,2,1,,,1
10733,10733,54,55,pytorch_pytorch,issue,154556.0,"On the surface, it seems like ctx.unwrap_tensors() (with ctx being a PythonFunctionalizeAPI in this case) is not smart enough to handle tensor subclasses? Should it be handled there or more ad-hoc within flex_attention's impl?",Observation: current `ctx.unwrap_tensors()` implementation may not account for tensor subclass nuances.,Neutral,Neutral,short,0.1818181818181818,0.0588235294117647,0.0888888888888888,"('reference_format', 'github_native', 'Neutral')",,,2,2,2,2,2,pytorch_pytorch,issue,154556.0,Known,short,,,,,,,,2,2,1,,,1
12148,12148,1469,1537,numpy_numpy,issue,28721.0,I think this occurs because the type check against ndarray causes memmaps to go the slow route and ends up creating a giant mask,"Observation: memmaps are subjected to a slower workflow due to the ndarray type verification, leading to a giant mask being produced.",Neutral,Neutral,short,0.2857142857142857,0.25,0.2666666666666666,"('timeline_status', 'Professional/Formal', 'List')",,,73,73,73,73,73,numpy_numpy,issue,28721.0,Known,short,,,,,,,,2,2,1,,,1
10900,10900,221,236,pytorch_pytorch,issue,21819.0,I met a strange illegal memory access error. It happens randomly without any regular pattern.,The error occurs intermittently without a discernible pattern.,Neutral,Neutral,short,0.25,0.1333333333333333,0.1739130434782609,"('information_request', 'Technical', 'Expand')",,,11,11,11,11,11,pytorch_pytorch,issue,21819.0,Unknown,short,,,,,,,,1,1,1,,,1
10792,10792,113,122,pytorch_pytorch,issue,153960.0,"Upgrading to PyTorch 2.7 makes the following script randomly hang in distributed mode:
 import argparse
 import os
 import torch

 def main(bad = False):
  local_rank = int(os.environ[""LOCAL_RANK""])
  device = torch.device(""cuda"", local_rank)
  torch.cuda.set_device(device)
  if bad:
  torch.distributed.init_process_group(""nccl"", device_id=device)
  else:
  torch.distributed.init_process_group(""nccl"")

  device = torch.device(""cuda"")
  rank = torch.distributed.get_rank()
 
  for i in range(10000):
  if rank == 0:
  if i % 10 == 0:
  print(i)
  a = torch.ones(3, device=device)
  else:
  a = torch.zeros(3, device=device)
 
  torch.distributed.broadcast(a, src=0)
 
  torch.distributed.destroy_process_group()
 if __name__ == ""__main__"":
  parser = argparse.ArgumentParser()
  parser.add_argument(""--bad"", action=""store_true"", help=""Shows the bug"")
  args = parser.parse_args()
  main(args.bad)
 

 More precisely torchrun --nproc_per_node 8 -- script.py --bad will randomly start hanging (you might need to launch it a couple of times) whereas torchrun --nproc_per_node 8 -- script.py is fine.
 torchrun --nproc_per_node 8 -- script.py --bad completes normally in 2.6.0, so this looks like a regression in PyTorch 2.7. We tried different kinds of GPUs and it looks like the bug appears on all of them.",The observed hanging behavior occurs across multiple GPU models.,Neutral,Neutral,long,0.1111111111111111,0.006578947368421,0.0124223602484472,"('comparison_contrast', 'Professional/Formal', 'Concise')",,,5,5,5,5,5,pytorch_pytorch,issue,153960.0,Known,long,,,,,,,,2,2,1,,,1
12070,12070,1391,1456,numpy_numpy,issue,29174.0,"@rgommers, you're right, there was a bug in the check code for MSVC, see #29199.","For further information on the MSVC check code anomaly, refer to the linked issue #29199.",Neutral,Neutral,short,0.2666666666666666,0.2666666666666666,0.2666666666666666,"('procedural', 'github_native', 'Expand')",,,69,69,69,69,69,numpy_numpy,issue,29174.0,Knowledge,short,,,,,,,,0,0,0,,,1
11871,11871,1192,1242,numpy_numpy,issue,28024.0,"As @eendebakpt says, the problem here is that it is not clear what would happen if you changed it now that alternatives exist.
The main issue here I would expect to be pandas code, since dirty mixing of pandas and NumPy is pretty common, and users may be getting away with things there that they should not be getting away with.

So can we change it? Maybe, but it does require carefully thinking about how impactful the change is (it would make things error, which isn't so bad... but if there is a huge amount of code out there that starts failing that wouldn't be great).
",Tagging relevant contributors to assess the consequences of introducing errors through the change.,Neutral,Neutral,long,0.2307692307692307,0.0283018867924528,0.0504201680672268,"('community_reference', 'Professional/Formal', 'Neutral')",,,59,59,59,59,59,numpy_numpy,issue,28024.0,Known,long,,,,,,,,2,2,1,,,1
11576,11576,897,940,tensorflow_tensorflow,issue,37492.0,"To train the LSTM-model on a GPU on my plattform (Windows 10, tf 2.1.0), the parameter batch_input_shape must be specified during the model creation in the very first layer and the parameter input_shape must be omitted.","Configuration details: Windows 10, TensorFlow 2.1.0, LSTM model – batch_input_shape set in the first layer, input_shape not set.",Neutral,Neutral,short,0.3333333333333333,0.1666666666666666,0.2222222222222222,"('timeline_status', 'Professional/Formal', 'List')",,,45,45,45,45,45,tensorflow_tensorflow,issue,37492.0,Knowledge,short,,,,,,,,0,0,0,,,1
10853,10853,174,184,pytorch_pytorch,issue,153960.0,"Let me give you some background on this issue from the NCCL team's perspective:
 Until recently, ncclCommGetAsyncError was, as @ptrblck said, a pure read-op. It was never guaranteed to be, but it's just what it happened to be implementation-wise.
 This changed in NCCL 2.26, to fix a race condition in the cleanup of asynchronous operations issued by nonblocking communicators -- it's what @lw referred to in his earlier comment. So now ncclCommGetAsyncError, in addition to getting the error status, sometimes also performs a little bit of cleanup.",Documentation indicates that ncclCommGetAsyncError was not guaranteed to be read‑only.,Neutral,Neutral,short,0.5,0.057471264367816,0.1030927835051546,"('code_environment', 'Professional/Formal', 'List')",,,8,8,8,8,8,pytorch_pytorch,issue,153960.0,Knowledge,short,,,,,,,,0,0,0,,,1
11733,11733,1054,1102,tensorflow_tensorflow,issue,62075.0,@Ke293-x2Ek-Qe-7-aE-B I rebuilt all in an independent conda environment as TF. My steps were to create a TF env with python 3.9.8 and tried python3 -m pip install tensorflow[and-cuda] --user according to instruction. Following these I tried python3 -m pip install tensorflow[and-cuda]=2.13.0 --user and found it solved some bugs.,Set up a fresh conda environment with Python 3.9.8 and installed TensorFlow using `python3 -m pip install tensorflow[and-cuda] --user`.,Neutral,Neutral,short,0.4736842105263157,0.1836734693877551,0.2647058823529412,"('action_items', 'Casual/Conversational', 'Concise')",,,52,52,52,52,52,tensorflow_tensorflow,issue,62075.0,Knowledge,short,,,,,,,,0,0,0,,,1
12221,12221,1542,1612,numpy_numpy,issue,28446.0,"Hmm, from the PR, maybe it really just needs to not use IterNextFunc *? But, that seems like a difference to C maybe (i.e. the cython versioni includes the pointer, C doesn't). I am not sure if Cython might want that.",Observation: the Cython version references `IterNextFunc *` while the corresponding C code omits it.,Neutral,Neutral,short,0.2142857142857142,0.073170731707317,0.1090909090909091,"('test_ci_status', 'Technical', 'Neutral')",,,77,77,77,77,77,numpy_numpy,issue,28446.0,Known,short,,,,,,,,2,2,1,,,1
10697,10697,18,18,pytorch_pytorch,issue,154997.0,"I accidentally discovered that nn.Linear with datatype float16/bfloat16 can produce significant numerical errors on sliced tensors:
 import torch
 torch.random.manual_seed(42)
 from torch import nn
 

 dtype = torch.float16
 batch, seq, embed_dim, delay = 2, 16, 4, 2
 x1 = torch.randn(batch, seq, embed_dim, device=""cuda"", dtype=dtype)
 x2 = x1[:, delay:]
 assert torch.allclose(x1[:, delay:], x2)
 net = nn.Linear(embed_dim, embed_dim).to(""cuda"").to(dtype=dtype)
 out1 = net(x1)
 out2 = net(x2)
 print((out1[:, delay:] - out2).abs().max())
 assert torch.allclose(out1[:, delay:], out2)
 

 I got the output like this:
 tensor(0.0010, device='cuda:0', dtype=torch.float16, grad_fn=<MaxBackward1>)
 Traceback (most recent call last):
  File ""/home/jewel/Workspaces/cusrl/test.py"", line 14, in <module>
  assert torch.allclose(out1[:, delay:], out2)
 AssertionError
 

 If the type is bfloat16, the error is even greater:
 tensor(0.0078, device='cuda:0', dtype=torch.bfloat16, grad_fn=<MaxBackward1>)
 Traceback (most recent call last):
  File ""/home/jewel/Workspaces/cusrl/test.py"", line 14, in <module>
  assert torch.allclose(out1[:, delay:], out2)
 AssertionError
 

 However, if the tensor is cloned after sliced x2 = x1[:, delay:].clone() or the type is float32, it will produce an error of exactly zero.
 tensor(0., device='cuda:0', grad_fn=<MaxBackward1>)
 

 I don't know if this is an allowable margin of error or a bug.",Requesting review from @pytorch/core-team to determine whether the observed margin is expected or indicates a bug.,Neutral,Neutral,long,0.375,0.036144578313253,0.0659340659340659,"('action_items', 'github_native', 'Concise')",,,0,0,0,0,0,pytorch_pytorch,issue,154997.0,Known,long,,,,,,,,2,2,1,,,1
11137,11137,458,483,pytorch_pytorch,issue,155309.0,It is due to this line which is not PT2 compatible:,Observation: this line appears to lack PT2 compatibility according to the code.,Neutral,Neutral,short,0.25,0.2727272727272727,0.2608695652173913,"('reference_format', 'github_native', 'Concise')",,,23,23,23,23,23,pytorch_pytorch,issue,155309.0,Knowledge,short,,,,,,,,0,0,0,,,1
12491,12491,1812,1892,microsoft_vscode,,191374.0,"I think this is a regression from partitioning state per profile. Specifically:

vscode/src/vs/platform/storage/electron-main/storageMain.ts

Line 278 in ec041fc
 return join(this.profile.globalStorageHome.fsPath, BaseProfileAwareStorageMain.STORAGE_NAME); 

When using fsPath, UNC paths only work for file scheme but now I think we have vscode-userdata as scheme. I am not sure when we made that flip. I think this is spreading to a lot more places, the code is very old and was always assuming file scheme to be used, which will not work anymore if a UNC path is used:

vscode/src/vs/code/electron-main/main.ts

Lines 251 to 259 in ec041fc
 Promise.all<string | undefined>([ 
         environmentMainService.extensionsPath, 
         environmentMainService.codeCachePath, 
         environmentMainService.logsHome.fsPath, 
         userDataProfilesMainService.defaultProfile.globalStorageHome.fsPath, 
         environmentMainService.workspaceStorageHome.fsPath, 
         environmentMainService.localHistoryHome.fsPath, 
         environmentMainService.backupHome 
 ].map(path => path ? FSPromises.mkdir(path, { recursive: true }) : undefined)), 

I think we will have to make a pass over .fsPath usage and find those that potentially use a non-file scheme...",A review of .fsPath usage across the codebase may be required to identify instances that operate with non‑file schemes.,Neutral,Neutral,long,0.2105263157894736,0.0303030303030303,0.0529801324503311,"('code_environment', 'Technical', 'Neutral')",,,90,90,90,90,90,microsoft_vscode,,191374.0,Known,long,,,,,,,,2,2,1,,,1
10964,10964,285,300,pytorch_pytorch,Issue,21819.0,"It looks like pytorch-2.x. need some hostcall, that hostcall need PCIe Atomic feature, So if we can find where the hostcall, and remove them. Maybe we can use pytorch-2.x without PCIe3 Atomic requirement?",Linking to related issues concerning PCIe Atomic dependencies in PyTorch.,Neutral,Neutral,short,0.2,0.0606060606060606,0.0930232558139535,"('test_ci_status', 'Technical', 'Concise')",,,14,14,14,14,14,pytorch_pytorch,Issue,21819.0,Known,short,,,,,,,,2,2,1,,,1
12282,12282,1603,1673,numpy_numpy,pull,28453.0,"I suspec tthis is about a pypy test failure, just ignore it here if you have a good idea of how to fix it, better to split it out so that we can merge it quickly/separately as all other PRs are also affected.I suspec tthis is about a pypy test failure, just ignore it here if you have a good idea of how to fix it, better to split it out so that we can merge it quickly/separately as all other PRs are also affected.",The discussion includes a recommendation to proceed with merging the remaining changes while addressing the PyPy test failure separately.,Neutral,Neutral,short,0.1578947368421052,0.0352941176470588,0.0576923076923076,"('test_ci_status', 'Professional/Formal', 'Neutral')",,,80,80,80,80,80,numpy_numpy,pull,28453.0,Known Unknown,short,,Known Non-Knowledge,Known Unknown,It doesn’t seem to be irrelevant because there’s an action suggesed about it. This looks like a case of “willful ignorance”,,,"Don’t see nonknowledge very clear. „If you have an idea“ could be interpreted as: I don’t know, maybe you know – known unknowns … The „ignore it here“ could mean: it is not too important to deal with the problem → irrelevant",2,-1,1,,,1
11142,11142,463,488,pytorch_pytorch,issue,155309.0,It is due to this line which is not PT2 compatible:,Identified line is not compatible with PT2.,Neutral,Neutral,short,0.4285714285714285,0.2727272727272727,0.3333333333333332,"('social_acknowledgment', 'github_native', 'Concise')",,,23,23,23,23,23,pytorch_pytorch,issue,155309.0,Knowledge,short,,,,,,,,0,0,0,,,1
12177,12177,1498,1567,numpy_numpy,issue,28749.0,"I'm trying to compile a fix-form Fortran file with f2py. In the past I have had this working, but apparently some recent change has broken this? Or perhaps I'm doing something wrong.",Building a fix‑form Fortran file with f2py in the current development branch.,Neutral,Neutral,short,0.4166666666666667,0.15625,0.2272727272727272,"('code_environment', 'github_native', 'Neutral')",,,75,75,75,75,75,numpy_numpy,issue,28749.0,Unknown,short,,,,,,,,1,1,1,,,1
11355,11355,676,713,tensorflow_tensorflow,issue,84102.0,"I think TensorFlow on Windows is only supported on Intel, not ARM.",Tagging @tensorflow-team to confirm the current status of ARM support on Windows.,Neutral,Neutral,short,0.0833333333333333,0.0833333333333333,0.0833333333333333,"('code_environment', 'Casual/Conversational', 'Expand')",,,34,34,34,34,34,tensorflow_tensorflow,issue,84102.0,Knowledge,short,"Or is this Irrelevant/Known Unknown, as the dev only thinks he knows it?",,,,,,,0,0,0,,,1
10710,10710,31,32,pytorch_pytorch,Issue,154556.0,The symptom comes from the functionalization implementation for the flex_attention HOP,The flex_attention HOP's functionalization code appears in the trace leading to the current symptom.,Neutral,Neutral,short,0.2142857142857142,0.2727272727272727,0.2399999999999999,"('comparison_contrast', 'Technical', 'Expand')",,,1,1,1,1,1,pytorch_pytorch,Issue,154556.0,Knowledge,short,,,,,,,,0,0,0,,,1
12633,12633,1954,2051,microsoft_vscode,,251518.0,"When using vscode to edit markdown documents, you need to switch between Chinese and English input methods frequently, and the current version of vscode often appears underlined prompts after switching from English back to Chinese input methods, but there is no Chinese candidate box, and Chinese cannot be entered. I am wondering if this is a chromium bug that has since been fixed in chromium but for which we do not have the fix yet (since our Electron version is behind a bit).","Observed behavior: after switching from English to Chinese input method in VS Code while editing markdown, underlined prompts appear and the Chinese candidate box does not show, preventing Chinese input.",Neutral,Neutral,long,0.3333333333333333,0.1204819277108433,0.1769911504424778,"('reference_format', 'github_native', 'Expand')",,,98,98,98,98,98,microsoft_vscode,,251518.0,Known,long,,,,,,,,2,2,1,,,1
11550,11550,871,912,tensorflow_tensorflow,issue,24496.0,I was finally able to fix my problem was setting config.gpu_options.allow_growth = True.,Tagging @tensorflow-team for review of the `allow_growth` setting.,Neutral,Neutral,short,0.0,0.0,0.0,"('reference_format', 'github_native', 'Concise')",,,43,43,43,43,43,tensorflow_tensorflow,issue,24496.0,Knowledge,short,,,,,,,,0,0,0,,,1
10893,10893,214,229,pytorch_pytorch,Issue,153955.0,"You would need to specify dynamic_shapes/dynamic_axes explicitly.
 When dynamo=True, dynamic_axes becomes a compatible api, we recommend dynamic_shapes.",Update the README to clarify the handling of `dynamic_axes` under the `dynamo=True` setting.,Neutral,Neutral,short,0.0769230769230769,0.0588235294117647,0.0666666666666666,"('documentation_action', 'Technical', 'Expand')",,,10,10,10,10,10,pytorch_pytorch,Issue,153955.0,Knowledge,short,,,,,,,,0,0,0,,,1
11408,11408,729,767,tensorflow_tensorflow,issue,84102.0,"This is also weird, because the pip installer should not have proceeded due to missing wheels.",cc @maintainers – pip run progressed without required wheels.,Neutral,Neutral,short,0.2222222222222222,0.125,0.16,"('social_acknowledgment', 'github_native', 'Concise')",,,36,36,36,36,36,tensorflow_tensorflow,issue,84102.0,Unknown,short,,,,,,,,1,1,1,,,1
11005,11005,326,343,pytorch_pytorch,Issue,21819.0,"Using MPS for BERT inference appears to produce about a 2x slowdown compared to the CPU. Here is code to reproduce the issue:
 # MPS Version
 from transformers import AutoTokenizer, BertForSequenceClassification
 import timeit
 import torch
 

 tokenizer = AutoTokenizer.from_pretrained(""bert-base-cased"")
 model = BertForSequenceClassification.from_pretrained(""bert-base-cased"").to(torch.device(""mps""))
 

 tokens = tokenizer.tokenize(""Hello world, this is michael!"")
 tids = tokenizer.convert_tokens_to_ids(tokens)
 with torch.no_grad():
  t_tids = torch.tensor([tids]*64, device=torch.device(""mps""))
  res = timeit.timeit(lambda: model(input_ids=t_tids), number=100)
 print(res)
 

 torch.backends.mps.is_available() reports True as expected.
 I chose a batch size of 64, since that was mentioned on the blog post for the ~5x speedup in Huggingface BERT.
 Running this benchmark, swapping ""mps"" and ""cpu"" for the devices, I get:
 CPU 18.38 s
 MPS 36.00 s
 And, for comparison, running this same snippet on an A10G using CUDA 11.6 on an AWS g5.xlarge instance (ubuntu 20.04, pytorch 1.11.0 compiled from source), I get:
 CUDA 0.82 s
 I used the no_grad() construction due to the comment mentioned on #77753.
 I used today's nightly build. Furthermore, I also built PyTorch from source and observed no differences on the results here. Lastly, I confirmed with Activity Monitor and powermetrics that the GPU is in fact being used, seeing GPU usage at 98.8%, GPU power spike to 15711 mW when running the MPS benchmark, and CPU power spiking as expected when running the CPU benchmark.
 So it does seem like things are ""hooked up"" right, just not efficient.
 As a side note, when building PyTorch from source, I observed in the CMake logs that Accelerate.framework was selected as the BLAS library, but sadly I didn't observe any power consumption by the ANE module, which is too bad.",CMake logs from building PyTorch from source indicate `Accelerate.framework` was selected as the BLAS library; no ANE module power consumption observed.,Neutral,Neutral,long,0.5238095238095238,0.0415094339622641,0.0769230769230769,"('documentation_action', 'Casual/Conversational', 'List')",,,16,16,16,16,16,pytorch_pytorch,Issue,21819.0,Known,long,,,,,,,,2,2,1,,,1
11290,11290,611,642,pytorch_pytorch,issue,154556.0,"The tracing component (Dynamo) is not fully cached today, but we are working on this.",Caching for Dynamo is noted as incomplete in the current implementation.,Neutral,Neutral,short,0.0909090909090909,0.0666666666666666,0.0769230769230769,"('scope_statement', 'Technical', 'Neutral')",,,30,30,30,30,30,pytorch_pytorch,issue,154556.0,Knowledge,short,,,,,,,,0,0,0,,,1
12640,12640,1961,2058,microsoft_vscode,,251518.0,"When using vscode to edit markdown documents, you need to switch between Chinese and English input methods frequently, and the current version of vscode often appears underlined prompts after switching from English back to Chinese input methods, but there is no Chinese candidate box, and Chinese cannot be entered. I am wondering if this is a chromium bug that has since been fixed in chromium but for which we do not have the fix yet (since our Electron version is behind a bit).","This behavior is seen with the current VSCode build on Electron, which may be using an older Chromium version.",Neutral,Neutral,long,0.1578947368421052,0.036144578313253,0.0588235294117647,"('comparison_contrast', 'Casual/Conversational', 'Expand')",,,98,98,98,98,98,microsoft_vscode,,251518.0,Known,long,,,,,,,,2,2,1,,,1
12632,12632,1953,2050,microsoft_vscode,,251518.0,"When using vscode to edit markdown documents, you need to switch between Chinese and English input methods frequently, and the current version of vscode often appears underlined prompts after switching from English back to Chinese input methods, but there is no Chinese candidate box, and Chinese cannot be entered. I am wondering if this is a chromium bug that has since been fixed in chromium but for which we do not have the fix yet (since our Electron version is behind a bit).",Potential investigation area: underlined prompts after language switch in VSCode markdown editor.,Neutral,Neutral,long,0.3333333333333333,0.0481927710843373,0.0842105263157894,"('social_acknowledgment', 'Professional/Formal', 'Concise')",,,98,98,98,98,98,microsoft_vscode,,251518.0,Known,long,,,,,,,,2,2,1,,,1
11837,11837,1158,1207,numpy_numpy,issue,28024.0,"The behaviour was added a long time ago, commit 67940c3 in 2006.",The change appears in the 2006 commit identified as 67940c3.,Neutral,Neutral,short,0.2,0.1666666666666666,0.1818181818181818,"('factual_observation', 'Professional/Formal', 'Concise')",,,57,57,57,57,57,numpy_numpy,issue,28024.0,Knowledge,short,,,,,,,,0,0,0,,,1
11020,11020,341,358,pytorch_pytorch,issue,21819.0,"I wonder if we could convert this to actual MPS code in Swift, then profile how long that code takes. That would determine whether the bottleneck is PyTorch’s fault and something that can be fixed.",Profiling the Swift MPS implementation will show how long the code takes to run.,Neutral,Neutral,short,0.2857142857142857,0.1142857142857142,0.1632653061224489,"('scope_statement', 'Casual/Conversational', 'Neutral')",,,17,17,17,17,17,pytorch_pytorch,issue,21819.0,Known,short,,,,,,,,2,2,1,,,1
10826,10826,147,156,pytorch_pytorch,issue,153960.0,"It would initialize NCCL communicator at that moment, because we know the device id at that moment, instead of delaying the init till the first collective (the traditional pytorch way). To compensate for ""ahead-of-time bill"", it uses NCCL's non-blocking API mode.","Looks like the NCCL communicator gets set up as soon as the device ID is known, instead of waiting for the first collective like PyTorch usually does. They're using NCCL's non‑blocking API mode to handle the upfront cost.",Neutral,Neutral,short,0.2894736842105263,0.2682926829268293,0.2784810126582278,"('comparison_contrast', 'Casual/Conversational', 'List')",,,7,7,7,7,7,pytorch_pytorch,issue,153960.0,Knowledge,short,,,,,,,,0,0,0,,,1
11039,11039,360,378,pytorch_pytorch,issue,21819.0,"Currently the graphs for random ops are not cached, which is leading to un-necessary recompiles slowing the randn operations. We are actively working on it and will update here with a fix",Recompilation of randn is observed because random op graphs lack caching.,Neutral,Neutral,short,0.0909090909090909,0.03125,0.0465116279069767,"('scope_statement', 'Casual/Conversational', 'List')",,,18,18,18,18,18,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0,,,1
10762,10762,83,89,pytorch_pytorch,issue,153992.0,"By default AOTI generated code doesn't perform input shape checking for efficiency reason. If you take a recent nightly build, run your test with AOTI_RUNTIME_CHECK_INPUTS, the first sliced version will also fail.",Setting the environment variable AOTI_RUNTIME_CHECK_INPUTS in a recent nightly build triggers a failure in the first sliced version.,Neutral,Neutral,short,0.3333333333333333,0.1875,0.24,"('code_environment', 'Technical', 'Concise')",,,4,4,4,4,4,pytorch_pytorch,issue,153992.0,Knowledge,short,,,,,,,,0,0,0,,,1
10727,10727,48,49,pytorch_pytorch,issue,154556.0,"On the surface, it seems like ctx.unwrap_tensors() (with ctx being a PythonFunctionalizeAPI in this case) is not smart enough to handle tensor subclasses? Should it be handled there or more ad-hoc within flex_attention's impl?",Potential locations for tensor subclass processing include the ctx.unwrap_tensors() method or the flex_attention code path.,Neutral,Neutral,short,0.2,0.088235294117647,0.1224489795918367,"('action_items', 'Professional/Formal', 'Neutral')",,,2,2,2,2,2,pytorch_pytorch,issue,154556.0,Known,short,,,,,,,,2,2,1,,,1
11198,11198,519,549,pytorch_pytorch,issue,155218.0,"I'm wondering if there is a difference in the cuDNN version here, what does torch.backends.cudnn.version() show in your setup?",Identify potential differences in cuDNN versions across setups.,Neutral,Neutral,short,0.25,0.1052631578947368,0.1481481481481481,"('procedural', 'Professional/Formal', 'Concise')",,,26,26,26,26,26,pytorch_pytorch,issue,155218.0,Known,short,,,,,,,,2,2,1,,,1
10834,10834,155,164,pytorch_pytorch,issue,153960.0,"It would initialize NCCL communicator at that moment, because we know the device id at that moment, instead of delaying the init till the first collective (the traditional pytorch way). To compensate for ""ahead-of-time bill"", it uses NCCL's non-blocking API mode.",Device ID detection triggers the creation of the NCCL communicator.,Neutral,Neutral,short,0.3,0.073170731707317,0.1176470588235294,"('scope_statement', 'Technical', 'List')",,,7,7,7,7,7,pytorch_pytorch,issue,153960.0,Knowledge,short,,,,,,,,0,0,0,,,1
12174,12174,1495,1564,numpy_numpy,issue,28749.0,"I'm trying to compile a fix-form Fortran file with f2py. In the past I have had this working, but apparently some recent change has broken this? Or perhaps I'm doing something wrong.",Observing a discrepancy between past compilation outcomes and the present attempt.,Neutral,Neutral,short,0.1818181818181818,0.0625,0.0930232558139534,"('test_ci_status', 'Casual/Conversational', 'Expand')",,,75,75,75,75,75,numpy_numpy,issue,28749.0,Unknown,short,,,,,,,,1,1,1,,,1
12375,12375,1696,1768,microsoft_vscode,issue,200949.0,"Since 1.86-insider I see that occasionally the hover stops working. Looking at the EH logs shows that no more requests are made, hover in another (to the side) editor is still working which makes me believe something is wrong with the hover editor contribution.",The behavior suggests a possible issue with the hover editor contribution.,Neutral,Neutral,short,0.4545454545454545,0.1136363636363636,0.1818181818181818,"('action_items', 'Casual/Conversational', 'Concise')",,,84,84,84,84,84,microsoft_vscode,issue,200949.0,Known,short,,,,,,,,2,2,1,,,1
11849,11849,1170,1219,numpy_numpy,issue,28024.0,"The behaviour was added a long time ago, commit 67940c3 in 2006. That probably means that for backwards compatibility reasons we cannot change this behaviour.","The implementation dates back to 2006, as recorded in commit 67940c3.",Neutral,Neutral,short,0.1818181818181818,0.08,0.1111111111111111,"('test_ci_status', 'Technical', 'Expand')",,,58,58,58,58,58,numpy_numpy,issue,28024.0,Known,short,,,,,,,,2,2,1,,,1
