,Repo,GitHub_Type,Nr,original_statement,rephrased_statement,Non_knowledge_Type_Roberts,original_Repo,original_GitHub_Type,original_Nr,original_Non_Knowledge_old,roberts_label,label,statement
319,tensorflow_tensorflow,issue,83379,"You're absolutely right to point out that the CUDA plugin registration error #62075 has been a persistent issue for many users in the TensorFlow community, especially with newer CUDA versions like 12.x. This error typically arises due to the combination of incompatible library versions, improper installation, or misconfigurations between TensorFlow, CUDA, and cuDNN.","You're correct in pointing out that the CUDA plugin registration error #62075 has been a persistent issue for many TensorFlow users, particularly with the latest CUDA 12.x versions. This error is often the result of version mismatches, improper installation, or misconfigurations between TensorFlow, CUDA, and cuDNN.",Knowledge,tensorflow_tensorflow,issue,83379,Knowledge,0,0,"You're correct in pointing out that the CUDA plugin registration error #62075 has been a persistent issue for many TensorFlow users, particularly with the latest CUDA 12.x versions. This error is often the result of version mismatches, improper installation, or misconfigurations between TensorFlow, CUDA, and cuDNN."
320,tensorflow_tensorflow,issue,83379,"You're absolutely right to point out that the CUDA plugin registration error #62075 has been a persistent issue for many users in the TensorFlow community, especially with newer CUDA versions like 12.x. This error typically arises due to the combination of incompatible library versions, improper installation, or misconfigurations between TensorFlow, CUDA, and cuDNN.","Thank you for bringing up the CUDA plugin registration error #62075, which has been a recurring problem for TensorFlow users, especially those using CUDA 12.x. This issue is typically caused by version incompatibilities, incorrect installations, or misconfigurations between TensorFlow, CUDA, and cuDNN.",Knowledge,tensorflow_tensorflow,issue,83379,Knowledge,0,0,"Thank you for bringing up the CUDA plugin registration error #62075, which has been a recurring problem for TensorFlow users, especially those using CUDA 12.x. This issue is typically caused by version incompatibilities, incorrect installations, or misconfigurations between TensorFlow, CUDA, and cuDNN."
321,tensorflow_tensorflow,issue,84102,"I think TensorFlow on Windows is only supported on Intel, not ARM.",I believe TensorFlow on Windows is only compatible with Intel processors and not ARM architecture.,Known Unknown,tensorflow_tensorflow,issue,84102,Irrelevant,2,1,I believe TensorFlow on Windows is only compatible with Intel processors and not ARM architecture.
322,tensorflow_tensorflow,issue,84102,"I think TensorFlow on Windows is only supported on Intel, not ARM.","From what I understand, TensorFlow on Windows is supported only for Intel CPUs and not for ARM-based systems.",Known Unknown,tensorflow_tensorflow,issue,84102,Irrelevant,2,1,"From what I understand, TensorFlow on Windows is supported only for Intel CPUs and not for ARM-based systems."
323,tensorflow_tensorflow,issue,84102,"I think TensorFlow on Windows is only supported on Intel, not ARM.",I have a suspicion that TensorFlow on Windows is limited to Intel processors and does not support ARM.,Known Unknown,tensorflow_tensorflow,issue,84102,Irrelevant,2,1,I have a suspicion that TensorFlow on Windows is limited to Intel processors and does not support ARM.
324,tensorflow_tensorflow,issue,84102,"I think TensorFlow on Windows is only supported on Intel, not ARM.","I've read that TensorFlow on Windows is only officially supported for Intel processors, not ARM.",Known Unknown,tensorflow_tensorflow,issue,84102,Irrelevant,2,1,"I've read that TensorFlow on Windows is only officially supported for Intel processors, not ARM."
325,tensorflow_tensorflow,issue,84102,"I think TensorFlow on Windows is only supported on Intel, not ARM.","It seems that TensorFlow on Windows is only designed to work with Intel processors, not ARM-based devices.",Known Unknown,tensorflow_tensorflow,issue,84102,Irrelevant,2,1,"It seems that TensorFlow on Windows is only designed to work with Intel processors, not ARM-based devices."
326,tensorflow_tensorflow,issue,84102,"I think TensorFlow on Windows is only supported on Intel, not ARM.",I'm under the impression that TensorFlow on Windows is only supported for Intel CPUs and not for ARM processors.,Known Unknown,tensorflow_tensorflow,issue,84102,Irrelevant,2,1,I'm under the impression that TensorFlow on Windows is only supported for Intel CPUs and not for ARM processors.
327,tensorflow_tensorflow,issue,84102,"I think TensorFlow on Windows is only supported on Intel, not ARM.",I think the current version of TensorFlow on Windows is only compatible with Intel processors and not ARM.,Known Unknown,tensorflow_tensorflow,issue,84102,Irrelevant,2,1,I think the current version of TensorFlow on Windows is only compatible with Intel processors and not ARM.
328,tensorflow_tensorflow,issue,84102,"I think TensorFlow on Windows is only supported on Intel, not ARM.",I've heard that TensorFlow on Windows is only supported for Intel and not for ARM-based systems.,Known Unknown,tensorflow_tensorflow,issue,84102,Irrelevant,2,1,I've heard that TensorFlow on Windows is only supported for Intel and not for ARM-based systems.
329,tensorflow_tensorflow,issue,84102,"I think TensorFlow on Windows is only supported on Intel, not ARM.",I'm pretty sure that TensorFlow on Windows is only supported on Intel processors and not on ARM.,Known Unknown,tensorflow_tensorflow,issue,84102,Irrelevant,2,1,I'm pretty sure that TensorFlow on Windows is only supported on Intel processors and not on ARM.
330,tensorflow_tensorflow,issue,84102,"Confirmed that Windows support only exists for Intel CPUs. On https://pypi.org/project/tensorflow/#files there is no Windows + ARM wheel.

On https://pypi.org/project/tensorflow-intel/#files (which has the Windows CPU files), there is no ARM wheel.",I've verified that TensorFlow only supports Intel CPUs on Windows. There are no ARM wheels available for Windows on the official PyPI page for TensorFlow or the TensorFlow-Intel variant.,Knowledge,tensorflow_tensorflow,issue,84102,Knowledge,0,0,I've verified that TensorFlow only supports Intel CPUs on Windows. There are no ARM wheels available for Windows on the official PyPI page for TensorFlow or the TensorFlow-Intel variant.
331,tensorflow_tensorflow,issue,84102,"Confirmed that Windows support only exists for Intel CPUs. On https://pypi.org/project/tensorflow/#files there is no Windows + ARM wheel.

On https://pypi.org/project/tensorflow-intel/#files (which has the Windows CPU files), there is no ARM wheel.",It appears that TensorFlow does not provide ARM support for Windows. The PyPI page for TensorFlow and TensorFlow-Intel both lack ARM wheels for Windows installations.,Knowledge,tensorflow_tensorflow,issue,84102,Knowledge,0,0,It appears that TensorFlow does not provide ARM support for Windows. The PyPI page for TensorFlow and TensorFlow-Intel both lack ARM wheels for Windows installations.
332,tensorflow_tensorflow,issue,84102,"Confirmed that Windows support only exists for Intel CPUs. On https://pypi.org/project/tensorflow/#files there is no Windows + ARM wheel.

On https://pypi.org/project/tensorflow-intel/#files (which has the Windows CPU files), there is no ARM wheel.",I confirmed that TensorFlow's Windows support is limited to Intel CPUs. The PyPI pages for both TensorFlow and TensorFlow-Intel do not offer ARM wheels for Windows.,Knowledge,tensorflow_tensorflow,issue,84102,Knowledge,0,0,I confirmed that TensorFlow's Windows support is limited to Intel CPUs. The PyPI pages for both TensorFlow and TensorFlow-Intel do not offer ARM wheels for Windows.
333,tensorflow_tensorflow,issue,84102,"Confirmed that Windows support only exists for Intel CPUs. On https://pypi.org/project/tensorflow/#files there is no Windows + ARM wheel.

On https://pypi.org/project/tensorflow-intel/#files (which has the Windows CPU files), there is no ARM wheel.","After checking the PyPI pages for TensorFlow and TensorFlow-Intel, it's clear that ARM support is not available for Windows. Only Intel CPU wheels are provided for Windows.",Knowledge,tensorflow_tensorflow,issue,84102,Knowledge,0,0,"After checking the PyPI pages for TensorFlow and TensorFlow-Intel, it's clear that ARM support is not available for Windows. Only Intel CPU wheels are provided for Windows."
334,tensorflow_tensorflow,issue,84102,"Confirmed that Windows support only exists for Intel CPUs. On https://pypi.org/project/tensorflow/#files there is no Windows + ARM wheel.

On https://pypi.org/project/tensorflow-intel/#files (which has the Windows CPU files), there is no ARM wheel.",I've found that TensorFlow does not include ARM wheels for Windows. The PyPI pages for TensorFlow and TensorFlow-Intel only list Intel CPU wheels for Windows.,Knowledge,tensorflow_tensorflow,issue,84102,Knowledge,0,0,I've found that TensorFlow does not include ARM wheels for Windows. The PyPI pages for TensorFlow and TensorFlow-Intel only list Intel CPU wheels for Windows.
335,tensorflow_tensorflow,issue,84102,"Confirmed that Windows support only exists for Intel CPUs. On https://pypi.org/project/tensorflow/#files there is no Windows + ARM wheel.

On https://pypi.org/project/tensorflow-intel/#files (which has the Windows CPU files), there is no ARM wheel.",It seems that TensorFlow's Windows support is restricted to Intel CPUs. The PyPI pages for TensorFlow and TensorFlow-Intel do not have ARM wheels for Windows.,Knowledge,tensorflow_tensorflow,issue,84102,Knowledge,0,0,It seems that TensorFlow's Windows support is restricted to Intel CPUs. The PyPI pages for TensorFlow and TensorFlow-Intel do not have ARM wheels for Windows.
336,tensorflow_tensorflow,issue,84102,"Confirmed that Windows support only exists for Intel CPUs. On https://pypi.org/project/tensorflow/#files there is no Windows + ARM wheel.

On https://pypi.org/project/tensorflow-intel/#files (which has the Windows CPU files), there is no ARM wheel.",I've noticed that TensorFlow does not provide ARM wheels for Windows. The PyPI pages for TensorFlow and TensorFlow-Intel only offer Intel CPU wheels for Windows installations.,Knowledge,tensorflow_tensorflow,issue,84102,Knowledge,0,0,I've noticed that TensorFlow does not provide ARM wheels for Windows. The PyPI pages for TensorFlow and TensorFlow-Intel only offer Intel CPU wheels for Windows installations.
337,tensorflow_tensorflow,issue,84102,"Confirmed that Windows support only exists for Intel CPUs. On https://pypi.org/project/tensorflow/#files there is no Windows + ARM wheel.

On https://pypi.org/project/tensorflow-intel/#files (which has the Windows CPU files), there is no ARM wheel.",I've confirmed that TensorFlow's Windows support is limited to Intel CPUs. The PyPI pages for TensorFlow and TensorFlow-Intel do not include ARM wheels for Windows.,Knowledge,tensorflow_tensorflow,issue,84102,Knowledge,0,0,I've confirmed that TensorFlow's Windows support is limited to Intel CPUs. The PyPI pages for TensorFlow and TensorFlow-Intel do not include ARM wheels for Windows.
338,tensorflow_tensorflow,issue,84102,"Confirmed that Windows support only exists for Intel CPUs. On https://pypi.org/project/tensorflow/#files there is no Windows + ARM wheel.

On https://pypi.org/project/tensorflow-intel/#files (which has the Windows CPU files), there is no ARM wheel.","After reviewing the PyPI pages for TensorFlow and TensorFlow-Intel, it's evident that ARM support is not available for Windows. Only Intel CPU wheels are provided.",Knowledge,tensorflow_tensorflow,issue,84102,Knowledge,0,0,"After reviewing the PyPI pages for TensorFlow and TensorFlow-Intel, it's evident that ARM support is not available for Windows. Only Intel CPU wheels are provided."
339,tensorflow_tensorflow,issue,84102,"Confirmed that Windows support only exists for Intel CPUs. On https://pypi.org/project/tensorflow/#files there is no Windows + ARM wheel.

On https://pypi.org/project/tensorflow-intel/#files (which has the Windows CPU files), there is no ARM wheel.",I've verified that TensorFlow does not support ARM on Windows. The PyPI pages for TensorFlow and TensorFlow-Intel only list Intel CPU wheels for Windows.,Knowledge,tensorflow_tensorflow,issue,84102,Knowledge,0,0,I've verified that TensorFlow does not support ARM on Windows. The PyPI pages for TensorFlow and TensorFlow-Intel only list Intel CPU wheels for Windows.
340,tensorflow_tensorflow,issue,84102,"This is also weird, because the pip installer should not have proceeded due to missing wheels.",It's strange that the pip installer continued despite the missing wheels. I expected it to halt the installation process.,Unknown unknown,tensorflow_tensorflow,issue,84102,Unknown,1,1,It's strange that the pip installer continued despite the missing wheels. I expected it to halt the installation process.
341,tensorflow_tensorflow,issue,84102,"This is also weird, because the pip installer should not have proceeded due to missing wheels.","I'm puzzled by the pip installer's behavior. It should have stopped due to the missing wheels, but it proceeded anyway.",Unknown unknown,tensorflow_tensorflow,issue,84102,Unknown,1,1,"I'm puzzled by the pip installer's behavior. It should have stopped due to the missing wheels, but it proceeded anyway."
342,tensorflow_tensorflow,issue,84102,"This is also weird, because the pip installer should not have proceeded due to missing wheels.",The pip installer's behavior is unexpected. It moved forward even though the necessary wheels were not available.,Unknown unknown,tensorflow_tensorflow,issue,84102,Unknown,1,1,The pip installer's behavior is unexpected. It moved forward even though the necessary wheels were not available.
343,tensorflow_tensorflow,issue,84102,"This is also weird, because the pip installer should not have proceeded due to missing wheels.",I don't understand why the pip installer didn't stop when it encountered missing wheels. It should have prevented the installation.,Unknown unknown,tensorflow_tensorflow,issue,84102,Unknown,1,1,I don't understand why the pip installer didn't stop when it encountered missing wheels. It should have prevented the installation.
344,tensorflow_tensorflow,issue,84102,"This is also weird, because the pip installer should not have proceeded due to missing wheels.",It's odd that the pip installer didn't fail when it couldn't find the required wheels. I thought it would halt the process.,Unknown unknown,tensorflow_tensorflow,issue,84102,Unknown,1,1,It's odd that the pip installer didn't fail when it couldn't find the required wheels. I thought it would halt the process.
345,tensorflow_tensorflow,issue,84102,"This is also weird, because the pip installer should not have proceeded due to missing wheels.","The pip installer should have aborted the installation due to missing wheels, but it didn't. This is quite unusual.",Unknown unknown,tensorflow_tensorflow,issue,84102,Unknown,1,1,"The pip installer should have aborted the installation due to missing wheels, but it didn't. This is quite unusual."
346,tensorflow_tensorflow,issue,84102,"This is also weird, because the pip installer should not have proceeded due to missing wheels.",I'm confused about why the pip installer continued with the installation despite the missing wheels. It should have stopped.,Unknown unknown,tensorflow_tensorflow,issue,84102,Unknown,1,1,I'm confused about why the pip installer continued with the installation despite the missing wheels. It should have stopped.
347,tensorflow_tensorflow,issue,84102,"This is also weird, because the pip installer should not have proceeded due to missing wheels.",The pip installer's decision to proceed without the necessary wheels is perplexing. I expected it to halt the installation.,Unknown unknown,tensorflow_tensorflow,issue,84102,Unknown,1,1,The pip installer's decision to proceed without the necessary wheels is perplexing. I expected it to halt the installation.
348,tensorflow_tensorflow,issue,84102,"This is also weird, because the pip installer should not have proceeded due to missing wheels.",It's surprising that the pip installer didn't stop when it couldn't find the required wheels. This behavior is not what I expected.,Unknown unknown,tensorflow_tensorflow,issue,84102,Unknown,1,1,It's surprising that the pip installer didn't stop when it couldn't find the required wheels. This behavior is not what I expected.
349,tensorflow_tensorflow,issue,84102,"This is also weird, because the pip installer should not have proceeded due to missing wheels.",The pip installer's continuation despite missing wheels is unexpected. I thought it would prevent the installation from proceeding.,Unknown unknown,tensorflow_tensorflow,issue,84102,Unknown,1,1,The pip installer's continuation despite missing wheels is unexpected. I thought it would prevent the installation from proceeding.
350,tensorflow_tensorflow,issue,82736,"I have a simple program that builds graphs through the c_api and executes sessions. It works perfectly as long as it is run only on CPU. If GPU is involved then at random places the program generates a Div0 error. The very same program run twice within one minute on the same hardware, etc. behave differently.
The error is somewhere deep in TF/Cuda because in the error dump I see 15 program jumps outside my code (what I can still debug).
I tried it on the different partition of a HPC, but both behave the same way. Card is Quadro RTX 6000, driver 565.57.01 Cuda 12.7 as seen in nvidia-smi, but 12.3 is available as libraries.
I tried with many different settings, etc., but cannot identify any rootcause. I am not even sure if the bug is in the TF binary or in one of the Cuda libraries (or elsewhere).","I have a program that constructs and runs graphs using the TensorFlow c_api. It runs flawlessly on CPU, but when I enable GPU, it randomly throws a Div0 error. The same program, executed within a minute on the same hardware, behaves inconsistently. The error seems to originate deep within TensorFlow or CUDA, as the stack trace shows multiple jumps outside my code. I've tested this on different partitions of an HPC cluster, and the behavior remains the same. The GPU card is a Quadro RTX 6000 with driver 565.57.01 and CUDA 12.7, though CUDA 12.3 libraries are also available. Despite trying various settings, I haven't been able to pinpoint the root cause. I'm unsure if the issue lies in the TensorFlow binary or in one of the CUDA libraries.",Known Unknown,tensorflow_tensorflow,issue,82736,Unknown,2,1,"I have a program that constructs and runs graphs using the TensorFlow c_api. It runs flawlessly on CPU, but when I enable GPU, it randomly throws a Div0 error. The same program, executed within a minute on the same hardware, behaves inconsistently. The error seems to originate deep within TensorFlow or CUDA, as the stack trace shows multiple jumps outside my code. I've tested this on different partitions of an HPC cluster, and the behavior remains the same. The GPU card is a Quadro RTX 6000 with driver 565.57.01 and CUDA 12.7, though CUDA 12.3 libraries are also available. Despite trying various settings, I haven't been able to pinpoint the root cause. I'm unsure if the issue lies in the TensorFlow binary or in one of the CUDA libraries."
351,tensorflow_tensorflow,issue,82736,"I have a simple program that builds graphs through the c_api and executes sessions. It works perfectly as long as it is run only on CPU. If GPU is involved then at random places the program generates a Div0 error. The very same program run twice within one minute on the same hardware, etc. behave differently.
The error is somewhere deep in TF/Cuda because in the error dump I see 15 program jumps outside my code (what I can still debug).
I tried it on the different partition of a HPC, but both behave the same way. Card is Quadro RTX 6000, driver 565.57.01 Cuda 12.7 as seen in nvidia-smi, but 12.3 is available as libraries.
I tried with many different settings, etc., but cannot identify any rootcause. I am not even sure if the bug is in the TF binary or in one of the Cuda libraries (or elsewhere).","I've developed a program that builds and executes graphs using TensorFlow's c_api. It works perfectly on CPU, but when I switch to GPU, it intermittently throws a Div0 error. The same program, run multiple times in quick succession on the same hardware, exhibits different behaviors. The error appears to be deep within TensorFlow or CUDA, as the stack trace shows numerous jumps outside my code. I've tested this on different partitions of an HPC cluster, and the issue persists. The GPU is a Quadro RTX 6000 with driver 565.57.01 and CUDA 12.7, though CUDA 12.3 libraries are also installed. I've tried various configurations but haven't identified the root cause. I'm not sure if the bug is in TensorFlow or in one of the CUDA libraries.",Known Unknown,tensorflow_tensorflow,issue,82736,Unknown,2,1,"I've developed a program that builds and executes graphs using TensorFlow's c_api. It works perfectly on CPU, but when I switch to GPU, it intermittently throws a Div0 error. The same program, run multiple times in quick succession on the same hardware, exhibits different behaviors. The error appears to be deep within TensorFlow or CUDA, as the stack trace shows numerous jumps outside my code. I've tested this on different partitions of an HPC cluster, and the issue persists. The GPU is a Quadro RTX 6000 with driver 565.57.01 and CUDA 12.7, though CUDA 12.3 libraries are also installed. I've tried various configurations but haven't identified the root cause. I'm not sure if the bug is in TensorFlow or in one of the CUDA libraries."
352,tensorflow_tensorflow,issue,82736,"I have a simple program that builds graphs through the c_api and executes sessions. It works perfectly as long as it is run only on CPU. If GPU is involved then at random places the program generates a Div0 error. The very same program run twice within one minute on the same hardware, etc. behave differently.
The error is somewhere deep in TF/Cuda because in the error dump I see 15 program jumps outside my code (what I can still debug).
I tried it on the different partition of a HPC, but both behave the same way. Card is Quadro RTX 6000, driver 565.57.01 Cuda 12.7 as seen in nvidia-smi, but 12.3 is available as libraries.
I tried with many different settings, etc., but cannot identify any rootcause. I am not even sure if the bug is in the TF binary or in one of the Cuda libraries (or elsewhere).","I have a program that constructs and runs TensorFlow graphs using the c_api. It works fine on CPU, but when I enable GPU, it randomly generates a Div0 error. The same program, run multiple times on the same hardware within a minute, behaves differently each time. The error seems to be deep within TensorFlow or CUDA, as the stack trace shows many jumps outside my code. I've tested this on different partitions of an HPC cluster, and the behavior is consistent. The GPU is a Quadro RTX 6000 with driver 565.57.01 and CUDA 12.7, though CUDA 12.3 libraries are also available. Despite trying various settings, I haven't been able to identify the root cause. I'm unsure if the issue is in the TensorFlow binary or in one of the CUDA libraries.",Known Unknown,tensorflow_tensorflow,issue,82736,Unknown,2,1,"I have a program that constructs and runs TensorFlow graphs using the c_api. It works fine on CPU, but when I enable GPU, it randomly generates a Div0 error. The same program, run multiple times on the same hardware within a minute, behaves differently each time. The error seems to be deep within TensorFlow or CUDA, as the stack trace shows many jumps outside my code. I've tested this on different partitions of an HPC cluster, and the behavior is consistent. The GPU is a Quadro RTX 6000 with driver 565.57.01 and CUDA 12.7, though CUDA 12.3 libraries are also available. Despite trying various settings, I haven't been able to identify the root cause. I'm unsure if the issue is in the TensorFlow binary or in one of the CUDA libraries."
353,tensorflow_tensorflow,issue,82736,"I have a simple program that builds graphs through the c_api and executes sessions. It works perfectly as long as it is run only on CPU. If GPU is involved then at random places the program generates a Div0 error. The very same program run twice within one minute on the same hardware, etc. behave differently.
The error is somewhere deep in TF/Cuda because in the error dump I see 15 program jumps outside my code (what I can still debug).
I tried it on the different partition of a HPC, but both behave the same way. Card is Quadro RTX 6000, driver 565.57.01 Cuda 12.7 as seen in nvidia-smi, but 12.3 is available as libraries.
I tried with many different settings, etc., but cannot identify any rootcause. I am not even sure if the bug is in the TF binary or in one of the Cuda libraries (or elsewhere).","I have a program that builds and runs TensorFlow graphs using the c_api. It works perfectly on CPU, but when I enable GPU, it randomly throws a Div0 error. The same program, run multiple times on the same hardware within a minute, behaves inconsistently. The error seems to be deep within TensorFlow or CUDA, as the stack trace shows many jumps outside my code. I've tested this on different partitions of an HPC cluster, and the behavior remains the same. The GPU is a Quadro RTX 6000 with driver 565.57.01 and CUDA 12.7, though CUDA 12.3 libraries are also available. Despite trying various settings, I haven't been able to identify the root cause. I'm unsure if the issue is in the TensorFlow binary or in one of the CUDA libraries.",Known Unknown,tensorflow_tensorflow,issue,82736,Unknown,2,1,"I have a program that builds and runs TensorFlow graphs using the c_api. It works perfectly on CPU, but when I enable GPU, it randomly throws a Div0 error. The same program, run multiple times on the same hardware within a minute, behaves inconsistently. The error seems to be deep within TensorFlow or CUDA, as the stack trace shows many jumps outside my code. I've tested this on different partitions of an HPC cluster, and the behavior remains the same. The GPU is a Quadro RTX 6000 with driver 565.57.01 and CUDA 12.7, though CUDA 12.3 libraries are also available. Despite trying various settings, I haven't been able to identify the root cause. I'm unsure if the issue is in the TensorFlow binary or in one of the CUDA libraries."
354,tensorflow_tensorflow,issue,24828,"I tried installting tensorflow 1.12 using both pip install and building from source.However when I am trying to run faster rcnn model i get following error message:
Failed to get convolution algorithm. This is probably because cuDNN failed to initialize, so try looking to see if a warning log message was printed above.

I only get this with tf 1.12 and python 3.6 ,it works fine with python 3.6","I'm encountering an issue when trying to run a Faster R-CNN model with TensorFlow 1.12. The error message I receive is 'Failed to get convolution algorithm. This is probably because cuDNN failed to initialize.' I've tried installing TensorFlow 1.12 using both pip and building from source, but the problem persists. It only happens with TensorFlow 1.12 and Python 3.6, while it works fine with other versions.",Known Unknown,tensorflow_tensorflow,issue,24828,Unknown,2,1,"I'm encountering an issue when trying to run a Faster R-CNN model with TensorFlow 1.12. The error message I receive is 'Failed to get convolution algorithm. This is probably because cuDNN failed to initialize.' I've tried installing TensorFlow 1.12 using both pip and building from source, but the problem persists. It only happens with TensorFlow 1.12 and Python 3.6, while it works fine with other versions."
355,tensorflow_tensorflow,issue,24828,"I tried installting tensorflow 1.12 using both pip install and building from source.However when I am trying to run faster rcnn model i get following error message:
Failed to get convolution algorithm. This is probably because cuDNN failed to initialize, so try looking to see if a warning log message was printed above.

I only get this with tf 1.12 and python 3.6 ,it works fine with python 3.6","I've installed TensorFlow 1.12 using both pip and from source, but I'm getting an error when running a Faster R-CNN model. The error message is 'Failed to get convolution algorithm. This is probably because cuDNN failed to initialize.' I'm using Python 3.6, and the same model works without issues with other TensorFlow versions. Is there a known compatibility issue with TensorFlow 1.12 and cuDNN?",Known Unknown,tensorflow_tensorflow,issue,24828,Unknown,2,1,"I've installed TensorFlow 1.12 using both pip and from source, but I'm getting an error when running a Faster R-CNN model. The error message is 'Failed to get convolution algorithm. This is probably because cuDNN failed to initialize.' I'm using Python 3.6, and the same model works without issues with other TensorFlow versions. Is there a known compatibility issue with TensorFlow 1.12 and cuDNN?"
356,tensorflow_tensorflow,issue,24828,"I tried installting tensorflow 1.12 using both pip install and building from source.However when I am trying to run faster rcnn model i get following error message:
Failed to get convolution algorithm. This is probably because cuDNN failed to initialize, so try looking to see if a warning log message was printed above.

I only get this with tf 1.12 and python 3.6 ,it works fine with python 3.6","I'm facing a problem with TensorFlow 1.12 when running a Faster R-CNN model. The error message is 'Failed to get convolution algorithm. This is probably because cuDNN failed to initialize.' I've tried both pip installation and building from source, but the issue remains. It only occurs with TensorFlow 1.12 and Python 3.6. Could this be a configuration issue or a bug in TensorFlow 1.12?",Known Unknown,tensorflow_tensorflow,issue,24828,Unknown,2,1,"I'm facing a problem with TensorFlow 1.12 when running a Faster R-CNN model. The error message is 'Failed to get convolution algorithm. This is probably because cuDNN failed to initialize.' I've tried both pip installation and building from source, but the issue remains. It only occurs with TensorFlow 1.12 and Python 3.6. Could this be a configuration issue or a bug in TensorFlow 1.12?"
357,tensorflow_tensorflow,issue,24828,"I tried installting tensorflow 1.12 using both pip install and building from source.However when I am trying to run faster rcnn model i get following error message:
Failed to get convolution algorithm. This is probably because cuDNN failed to initialize, so try looking to see if a warning log message was printed above.

I only get this with tf 1.12 and python 3.6 ,it works fine with python 3.6","I've installed TensorFlow 1.12 using both pip and building from source, but I'm getting an error when running a Faster R-CNN model. The error message is 'Failed to get convolution algorithm. This is probably because cuDNN failed to initialize.' This only happens with TensorFlow 1.12 and Python 3.6. I've checked the installation steps multiple times, but I can't figure out what's causing the issue.",Known Unknown,tensorflow_tensorflow,issue,24828,Unknown,2,1,"I've installed TensorFlow 1.12 using both pip and building from source, but I'm getting an error when running a Faster R-CNN model. The error message is 'Failed to get convolution algorithm. This is probably because cuDNN failed to initialize.' This only happens with TensorFlow 1.12 and Python 3.6. I've checked the installation steps multiple times, but I can't figure out what's causing the issue."
358,tensorflow_tensorflow,issue,24828,"I tried installting tensorflow 1.12 using both pip install and building from source.However when I am trying to run faster rcnn model i get following error message:
Failed to get convolution algorithm. This is probably because cuDNN failed to initialize, so try looking to see if a warning log message was printed above.

I only get this with tf 1.12 and python 3.6 ,it works fine with python 3.6","I'm having trouble running a Faster R-CNN model with TensorFlow 1.12. The error message is 'Failed to get convolution algorithm. This is probably because cuDNN failed to initialize.' I've tried both pip and source installation methods, but the problem persists. It only occurs with TensorFlow 1.12 and Python 3.6. Is there a known issue with this specific combination of TensorFlow and Python versions?",Known Unknown,tensorflow_tensorflow,issue,24828,Unknown,2,1,"I'm having trouble running a Faster R-CNN model with TensorFlow 1.12. The error message is 'Failed to get convolution algorithm. This is probably because cuDNN failed to initialize.' I've tried both pip and source installation methods, but the problem persists. It only occurs with TensorFlow 1.12 and Python 3.6. Is there a known issue with this specific combination of TensorFlow and Python versions?"
359,tensorflow_tensorflow,issue,24828,"I tried installting tensorflow 1.12 using both pip install and building from source.However when I am trying to run faster rcnn model i get following error message:
Failed to get convolution algorithm. This is probably because cuDNN failed to initialize, so try looking to see if a warning log message was printed above.

I only get this with tf 1.12 and python 3.6 ,it works fine with python 3.6","I'm running into an error when trying to use a Faster R-CNN model with TensorFlow 1.12. The error message is 'Failed to get convolution algorithm. This is probably because cuDNN failed to initialize.' I've installed TensorFlow 1.12 using both pip and building from source, but the issue remains. It only happens with TensorFlow 1.12 and Python 3.6. Could this be a problem with my cuDNN setup or a bug in TensorFlow 1.12?",Known Unknown,tensorflow_tensorflow,issue,24828,Unknown,2,1,"I'm running into an error when trying to use a Faster R-CNN model with TensorFlow 1.12. The error message is 'Failed to get convolution algorithm. This is probably because cuDNN failed to initialize.' I've installed TensorFlow 1.12 using both pip and building from source, but the issue remains. It only happens with TensorFlow 1.12 and Python 3.6. Could this be a problem with my cuDNN setup or a bug in TensorFlow 1.12?"
360,tensorflow_tensorflow,issue,24828,"It is just a problem with cuDNN version incompatibility. I also downgrade to 1.8, although solving the problem, but no need when there is a much higher version which is definitely better than the old version. So I found that I was using conda installing TF, which conda was also installed everything even Cuda and cudnn, so the python was not detecting my installed Cuda and cudnn, it was using which was installed by conda which was very old version of cudnn, so I deleted the conda installed Cuda and cudnn, and then installed TF with pip, and it was OK.","The issue was due to a cuDNN version mismatch. I downgraded to 1.8, which fixed the problem, but it wasn't necessary since a much newer version is available and better. I realized that conda was managing the installation of TensorFlow, including Cuda and cuDNN, which led to the old cuDNN version being used. After removing the conda-installed Cuda and cuDNN, I installed TensorFlow with pip, and everything worked fine.",Knowledge,tensorflow_tensorflow,issue,24828,Knowledge,0,0,"The issue was due to a cuDNN version mismatch. I downgraded to 1.8, which fixed the problem, but it wasn't necessary since a much newer version is available and better. I realized that conda was managing the installation of TensorFlow, including Cuda and cuDNN, which led to the old cuDNN version being used. After removing the conda-installed Cuda and cuDNN, I installed TensorFlow with pip, and everything worked fine."
